OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Withinne a while this John the clerk up leep,"Withinne a whil this John the clerk up leep,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4228,,10,10,Withinne a while this John the clerk up leep,Withinne a whil this John the clerk up leep,uSx u Sx u S u S u S,uSx u S u S u S u S,with-inne@prep a@indef_art whil@n this@gram_adj john@n3#propn the@def_art clerk@n up@adv lepen@v%pt_3,with-inne@prep a@indef_art whil@n this@gram_adj john@n3#propn the@def_art clerk@n up@adv lepen@v%pt_3,green
And on this goode wyf he leith on soore.,And on this gode wif he leith on sore.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4229,,10,10,And on this goode wyf he leith on soore,And on this gode wif he leith on sore,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj on@prep this@gram_adj god@adj wif@n he@pron1%nom leien@v1%pr_3 on@adv1 sore@adv,and@conj on@prep this@gram_adj god@adj wif@n he@pron1%nom leien@v1%pr_3 on@adv1 sore@adv,green
So myrie a fit ne hadde she nat ful yoore;,So mirie a fit° ne hadde she nat ful yore;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4230,,10,10,So myrie a fit ne hadde she nat ful yoore,So mirie a fit ne hadde she nat ful yore,u Su S u S ux x S u Sx,u Su S u S ux x S u Sx,so@adv mirie@adj a@indef_art fit@n2 ne@adv haven@v%pt_3 she@pron%nom not@adv ful@adv yor@adv,so@adv mirie@adj a@indef_art fit@n2 ne@adv haven@v%pt_3 she@pron%nom not@adv ful@adv yor@adv,green
He priketh harde and depe as he were mad.,He priketh harde and depe as he were mad.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4231,,10,10,He priketh harde and depe as he were mad,He priketh harde and depe as he were mad,u Su Sx u Sx u S ux S,u Su Sx u Sx u S ux S,he@pron1%nom priken@v%pr_3 harde@adv and@conj depe@adv as@conj he@pron1%nom ben@v%pt_3 mad@adj,he@pron1%nom priken@v%pr_3 harde@adv and@conj depe@adv as@conj he@pron1%nom ben@v%pt_3 mad@adj,green
This joly lyf han thise two clerkes lad,This joly lif han thise two clerkes lad°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4232,,10,10,This joly lyf han thise two clerkes lad,This joly lif han thise two clerkes lad,u Su S u Sx u Su S,u Su S u Sx u Su S,this@gram_adj joli@adj lif@n haven@v%pr_pl these@gram_adj%pl two@num_adj clerk@n%gen leden@v1%ppl,this@gram_adj joli@adj lif@n haven@v%pr_pl these@gram_adj%pl two@num_adj clerk@n%gen leden@v1%ppl,green
Til that the thridde cok bigan to synge.,Til that the thridde cok bigan to singe.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4233,,10,10,Til that the thridde cok bigan to synge,Til that the thridde cok bigan to singe,u S u Su S uS u Sx,u S u Su S uS u Sx,til@conj that@part the@def_art thrid@num_adj cok@n1 biginnen@v%pt_3 to@part singen@v%inf,til@conj that@part the@def_art thrid@num_adj cok@n1 biginnen@v%pt_3 to@part singen@v%inf,green
Aleyn wax wery in the dawenynge,"¶Alein wex wery° in the daweninge,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4234,,10,10,Aleyn wax wery in the dawenynge,Alein wex wery in the daweninge,uS u Su S u SuSx,uS u Su S u SuSx,alein@n1#propn waxen@v1%pt_3 weri@adj in@prep the@def_art dauninge@ger,alein@n1#propn waxen@v1%pt_3 weri@adj in@prep the@def_art dauninge@ger,green
For he had swonken al the longe nyght,For he had swonken° al the longe night;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4235,,10,10,For he had swonken al the longe nyght,For he had swonken al the longe night,u S u Su S u Su S,u S u Su S u Su S,for@conj he@pron1%nom haven@v%pt_3 swinken@v%ppl al@gram_adj the@def_art long@adj1 night@n,for@conj he@pron1%nom haven@v%pt_3 swinken@v%ppl al@gram_adj the@def_art long@adj1 night@n,green
"And seyde, """"Fare weel, Malyne, sweete wight!","And seide, “Far wel, Malin, swete wight!°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4236,,10,10,And seyde Fare weel Malyne sweete wight,And seide Far wel Malin swete wight,u Sx ux S uSu Su S,u Su S u Su Su S,and@conj seien@v1%pt_3 faren@v%imp wel@adv maline@n#propn swete@adj wight@n,and@conj seien@v1%pt_3 faren@v%imp wel@adv maline@n#propn swete@adj wight@n,green
The day is come; I may no lenger byde;,"The day is come, I may no lenger bide;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4237,,10,10,The day is come I may no lenger byde,The day is come I may no lenger bide,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,the@def_art dai@n ben@v%pr_3 comen@v%ppl ich@pron%nom mouen@v3%pr_1 no@adv lengere@adv%comp biden@v%inf,the@def_art dai@n ben@v%pr_3 comen@v%ppl ich@pron%nom mouen@v3%pr_1 no@adv lengere@adv%comp biden@v%inf,green
"But everemo, wher so I go or ryde","But evermo, wher so I go or ride",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4238,,10,10,But everemo wher so I go or ryde,But evermo wher so I go or ride,u SuSu S u S x u Sx,u SuS u S u S u Sx,but@conj ever-mor@adv wher@adv&conj so@adv ich@pron%nom gon@v%pr_1 or@conj riden@v%pr_1,but@conj ever-mor@adv wher@adv&conj so@adv ich@pron%nom gon@v%pr_1 or@conj riden@v%pr_1,green
"I is thyn awen clerk, swa have I seel!","I is thin awen clerk, swa have I sel!”°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4239,,10,10,I is thyn awen clerk swa have I seel,I is thin awen clerk swa have I sel,u S u Su S u Sx u S,u S u Su S u Sx u S,ich@pron%nom ben@v%pr_1 thin@pron%gen ouen@adj clerk@n so@adv haven@v%pr_1 ich@pron%nom sele@n1,ich@pron%nom ben@v%pr_1 thin@pron%gen ouen@adj clerk@n so@adv haven@v%pr_1 ich@pron%nom sele@n1,green
"Now, deere lemman,"""" quod she, """"go, far weel!","“Now dere lemman,”° quod she, “go, far wel!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4240,,10,10,Now deere lemman quod she go far weel,Now dere lemman quod she go far wel,u Su Su S u S u S,u Su Su S u S u S,nou@adv dere@adj1 lemman@n quethen@v%pt_3 she@pron%nom gon@v%imp faren@v%imp wel@adv,nou@adv dere@adj1 lemman@n quethen@v%pt_3 she@pron%nom gon@v%imp faren@v%imp wel@adv,green
"But er thow go, o thyng I wol thee telle:","But er thou go, o thing I wol thee telle",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4241,,10,10,But er thow go o thyng I wol thee telle,But er thou go o thing I wol thee telle,u S u S u S u S u Sx,u S u S u S u S u Sx,but@conj er@conj1 thou@pron%nom gon@v%pr_2 o@num_adj thing@n ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf,but@conj er@conj1 thou@pron%nom gon@v%pr_2 o@num_adj thing@n ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf,green
Whan that thou wendest homward by the melle,"Whan that thou wendest° homward by the melle,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4242,,10,10,Whan that thou wendest homward by the melle,Whan that thou wendest homward by the melle,u S u Su Su S u Sx,u S u Su Su S u Sx,whan@adv&conj that@part thou@pron%nom wenden@v%pr_2 hom-ward@adv bi@prep the@def_art milne@n,whan@adv&conj that@part thou@pron%nom wenden@v%pr_2 hom-ward@adv bi@prep the@def_art milne@n,green
Right at the entree of the dore bihynde,Right at the entree of the dore bihinde,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4243,,10,10,Right at the entree of the dore bihynde,Right at the entree of the dore bihinde,u S u Su S u Sx uSx,u S u Su S u Sx uSx,righte@adv at@prep the@def_art entre@n of@prep the@def_art dore@n1 bihinden@adv&adj,righte@adv at@prep the@def_art entre@n of@prep the@def_art dore@n1 bihinden@adv&adj,green
Thou shalt a cake of half a busshel fynde,Thou shalt a cake° of half a busshel finde,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4244,,10,10,Thou shalt a cake of half a busshel fynde,Thou shalt a cake of half a busshel finde,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,thou@pron%nom shulen@v1%pr_2 a@indef_art cake@n of@prep half@n a@indef_art busshel@n1 finden@v%inf,thou@pron%nom shulen@v1%pr_2 a@indef_art cake@n of@prep half@n a@indef_art busshel@n1 finden@v%inf,green
That was ymaked of thyn owene mele,"That was ymaked of thin owne mele,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4245,,10,10,That was ymaked of thyn owene mele,That was ymaked of thin owne mele,u S uSu S u Sux Sx,u S uSu S u Su Sx,that@pron ben@v%pt_3 imaken@v%ppl of@prep thin@pron%gen ouen@adj mele@n1,that@pron ben@v%pt_3 imaken@v%ppl of@prep thin@pron%gen ouen@adj mele@n1,green
Which that I heelp my sire for to stele.,Which that I heelp my fader for to stele.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4246,DIFF,10,10,Which that I heelp my sire for to stele,Which that I heelp my fader for to stele,u S u S u Su S u Sx,u S u S u Su S u Sx,which@pron that@pron ich@pron%nom helpen@v%pt_1 min@pron%gen  for@prep#adv to@part stelen@v%inf,which@pron that@pron ich@pron%nom helpen@v%pt_1 min@pron%gen  for@prep#adv to@part stelen@v%inf,
"And, goode lemman, God thee save and kepe!","And, goode lemman, God thee save and kepe!”°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4247,,10,10,And goode lemman God thee save and kepe,And goode lemman God thee save and kepe,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,and@conj god@adj lemman@n god@n1#propn the@pron2%obj saven@v%pr_3 and@conj kepen@v%pr_3,and@conj god@adj lemman@n god@n1#propn the@pron2%obj saven@v%pr_3 and@conj kepen@v%pr_3,green
And with that word almoost she gan to wepe.,And with that word almost she gan to wepe.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4248,,10,10,And with that word almoost she gan to wepe,And with that word almost she gan to wepe,u S u S uS u S u Sx,u S u S uS u S u Sx,and@conj with@prep that@art&gram_adj word@n al-most@adv she@pron%nom ginnen@v%pt_3 to@part wepen@v%inf,and@conj with@prep that@art&gram_adj word@n al-most@adv she@pron%nom ginnen@v%pt_3 to@part wepen@v%inf,green
"Aleyn up rist, and thoughte, """"Er that it dawe","¶Alein uprist, and thoughte, “Er that it dawe,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4249,DIFF,10,10,Aleyn up rist and thoughte Er that it dawe,Alein uprist and thoughte Er that it dawe,uS u S u Sx u S u Sx,uS uS u Sx u S u Sx,alein@n1#propn  and@conj thinken@v2%pt_3 er@conj1 that@part hit@pron dauen@v%pr_3,alein@n1#propn  and@conj thinken@v2%pt_3 er@conj1 that@part hit@pron dauen@v%pr_3,
I wol go crepen in by my felawe,I wol go crepen in by my felawe”;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4250,,10,10,I wol go crepen in by my felawe,I wol go crepen in by my felawe,u S u Su S u S uSx,u S u Su S u S uSx,ich@pron%nom willen@v%pr_1 gon@v%inf crepen@v%inf in@adv bi@prep min@pron%gen felaue@n,ich@pron%nom willen@v%pr_1 gon@v%inf crepen@v%inf in@adv bi@prep min@pron%gen felaue@n,green
And fond the cradel with his hand anon.,And fond the cradel with his hand anon,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4251,,10,10,And fond the cradel with his hand anon,And fond the cradel with his hand anon,u S u Su S u S uS,u S u Su S u S uS,and@conj finden@v%pt_3 the@def_art cradel@n with@prep his@pron1%gen honde@n an-on@adv,and@conj finden@v%pt_3 the@def_art cradel@n with@prep his@pron1%gen honde@n an-on@adv,green
"By God,"""" thoughte he, """"al wrang I have mysgon.","“By God,” thoghte he, “al wrang° I have misgon;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4252,,10,10,By God thoughte he al wrang I have mysgon,By God thoghte he al wrang I have misgon,u S ux S u S u Sx uS,u S ux S u S u Sx uS,bi@prep god@n1#propn thinken@v2%pt_3 he@pron1%nom al@adv wrong@adv ich@pron%nom haven@v%pr_1 misgon@v%ppl,bi@prep god@n1#propn thinken@v2%pt_3 he@pron1%nom al@adv wrong@adv ich@pron%nom haven@v%pr_1 misgon@v%ppl,green
Myn heed is toty of my swynk to-nyght,Min heed is toty° of my swink° tonight,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4253,,10,10,Myn heed is toty of my swynk tonyght,Min heed is toty of my swink tonight,u S u Su S u S uS,u S u Su S u S uS,min@pron%gen hed@n1 ben@v%pr_3 toti@adj of@prep min@pron%gen swink@n to-night@adv,min@pron%gen hed@n1 ben@v%pr_3 toti@adj of@prep min@pron%gen swink@n to-night@adv,green
That makes me that I ga nat aright.,That maketh me that I go nat aright.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4254,DIFF,10,10,That makes me that I ga nat aright,That maketh me that I go nat aright,u Su S u S u S uS,u Su S u S u S uS,that@pron  me@pron2%obj that@conj ich@pron%nom gon@v%pr_1 not@adv a-right@adv,that@pron  me@pron2%obj that@conj ich@pron%nom gon@v%pr_1 not@adv a-right@adv,
I woot wel by the cradel I have mysgo;,"I woot wel by the cradel, I have misgo,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4255,,10,10,I woot wel by the cradel I have mysgo,I woot wel by the cradel I have misgo,u S u S u Su x Sx uS,u S u S u Su x Sx uS,ich@pron%nom witen@v1%pr_1 wel@adv bi@prep the@def_art cradel@n ich@pron%nom haven@v%pr_1 misgon@v%ppl,ich@pron%nom witen@v1%pr_1 wel@adv bi@prep the@def_art cradel@n ich@pron%nom haven@v%pr_1 misgon@v%ppl,green
Heere lith the millere and his wyf also.,Heer lith° the millere and his wif also.”,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4256,,10,10,Heere lith the millere and his wyf also,Heer lith the millere and his wif also,ux S u Sux S u S uS,u S u Sux S u S uS,her@adv lien@v1%pr_3 the@def_art milnere@n and@conj his@pron1%gen wif@n also@adv,her@adv lien@v1%pr_3 the@def_art milnere@n and@conj his@pron1%gen wif@n also@adv,green
"And forth he goth, a twenty devel way","And forth he goth, a twenty devel way,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4257,,10,10,And forth he goth a twenty devel way,And forth he goth a twenty devel way,u S u S u Su Su S,u S u S u Su Su S,and@conj forth@adv he@pron1%nom gon@v%pr_3 o@prep2 twenti@num_adj devel@n#adj wei@n,and@conj forth@adv he@pron1%nom gon@v%pr_3 o@prep2 twenti@num_adj devel@n#adj wei@n,green
Unto the bed ther as the millere lay.,Unto the bed theras the miller lay.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4258,DIFF,10,10,Unto the bed ther as the millere lay,Unto the bed theras the miller lay,uS u S u S u Sux S,uS u S uS u Su S,unto@prep the@def_art bed@n1 ther-as@adv the@def_art milnere@n lien@v1%pt_3,unto@prep the@def_art bed@n1 ther-as@adv the@def_art milnere@n lien@v1%pt_3,green
He wende have cropen by his felawe John,He wende° have cropen° by his felaw John;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4259,,10,10,He wende have cropen by his felawe John,He wende have cropen by his felaw John,u Sx ux Su S u Sux S,u Sx ux Su S u Su S,he@pron1%nom wenen@v2%pt_3 haven@v%inf crepen@v%ppl bi@prep his@pron1%gen felaue@n john@n3#propn,he@pron1%nom wenen@v2%pt_3 haven@v%inf crepen@v%ppl bi@prep his@pron1%gen felaue@n john@n3#propn,green
And by the millere in he creep anon,"And by the millere in he creep anon,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4260,,10,10,And by the millere in he creep anon,And by the millere in he creep anon,u S u Sux S u S uS,u S u Sux S u S uS,and@conj bi@prep the@def_art milnere@n in@adv he@pron1%nom crepen@v%pt_3 an-on@adv,and@conj bi@prep the@def_art milnere@n in@adv he@pron1%nom crepen@v%pt_3 an-on@adv,green
"And caughte hym by the nekke, and softe he spak.","And caughte him by the nekke, and softe he spak:",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4261,,10,10,And caughte hym by the nekke and softe he spak,And caughte him by the nekke and softe he spak,u Sx u S u Sx u Sx u S,u Sx u S u Sx u Sx u S,and@conj cacchen@v%pt_3 him@pron%obj bi@prep the@def_art nekke@n and@conj softe@adv he@pron1%nom speken@v%pt_3,and@conj cacchen@v%pt_3 him@pron%obj bi@prep the@def_art nekke@n and@conj softe@adv he@pron1%nom speken@v%pt_3,green
"He seyde, """"Thou John, thou swynes-heed, awak","He seid, “Thou, John, thou swinesheed,° awak!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4262,,10,10,He seyde Thou John thou swynesheed awak,He seid Thou John thou swinesheed awak,u Sx u S u SuS uS,u S u S u SuS uS,he@pron1%nom seien@v1%pt_3 thou@pron%nom john@n3#propn thou@pron%nom swines-hed@n awaken@v%imp,he@pron1%nom seien@v1%pt_3 thou@pron%nom john@n3#propn thou@pron%nom swines-hed@n awaken@v%imp,green
"For Cristes saule, and heer a noble game.","For Cristes saule,° and heer a noble game.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4263,,10,10,For Cristes saule and heer a noble game,For Cristes saule and heer a noble game,u Su Sx u S u Su Sx,u Su Sx u S u Su Sx,for@prep crist@n#propn%gen soule@n and@conj heren@v%imp a@indef_art noble@adj game@n,for@prep crist@n#propn%gen soule@n and@conj heren@v%imp a@indef_art noble@adj game@n,green
For by that lord that called is Seint Jame,For by that lord that called is Seint Jame,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4264,,10,10,For by that lord that called is Seint Jame,For by that lord that called is Seint Jame,u S u S u Su S u Sx,u S u S u Su S u Sx,for@conj bi@prep that@art&gram_adj lord@n that@pron callen@v%ppl ben@v%pr_3 seinte@adj jame@n#propn,for@conj bi@prep that@art&gram_adj lord@n that@pron callen@v%ppl ben@v%pr_3 seinte@adj jame@n#propn,green
As I have thries in this shorte nyght,"As I have thries,° in this shorte night",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4265,,10,10,As I have thries in this shorte nyght,As I have thries in this shorte night,u S ux Su S u Su S,u S ux Su S u Su S,as@conj ich@pron%nom haven@v%pr_1 thrice@adv in@prep this@gram_adj short@adj night@n,as@conj ich@pron%nom haven@v%pr_1 thrice@adv in@prep this@gram_adj short@adj night@n,green
Swyved the milleres doghter bolt upright,"Swived° the millers doghter bolt upright,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4266,,10,10,Swyved the milleres doghter bolt upright,Swived the millers doghter bolt upright,uS u SuS ux S uS,uS u Su Su S uS,swiven@v%ppl the@def_art milnere@n%gen doughter@n bolt@adv uprighte@adv,swiven@v%ppl the@def_art milnere@n%gen doughter@n bolt@adv uprighte@adv,green
"Whil thow hast, as a coward, been agast.",Whil thow hast as a coward been agast.”°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4267,,10,10,Whil thow hast as a coward been agast,Whil thow hast as a coward been agast,u S u S u Su S uS,u S u S u Su S uS,whil@conj thou@pron%nom haven@v%pr_2 as@conj a@indef_art couard@n ben@v%ppl agasten@v%ppl,whil@conj thou@pron%nom haven@v%pr_2 as@conj a@indef_art couard@n ben@v%ppl agasten@v%ppl,green
"Ye, false harlot,"""" quod the millere, """"hast?","¶“Ye, false harlot,”° quod the millere, “hast?",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4268,,10,10,Ye false harlot quod the millere hast,Ye false harlot quod the millere hast,u Sx uS u S uSu S,u Sx uS u S uSu S,ye@adv fals@adj harlot@n quethen@v%pt_3 the@def_art milnere@n haven@v%pr_2,ye@adv fals@adj harlot@n quethen@v%pt_3 the@def_art milnere@n haven@v%pr_2,green
"A, false traitour! False clerk!"""" quod he",A! false traitour! false clerk!” quod he,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4269,,10,10,A false traitour False clerk quod he,A false traitour false clerk quod he,u Su Su Su S u S,u Su Su Su S u S,a@interj fals@adj traitour@n fals@adj clerk@n quethen@v%pt_3 he@pron1%nom,a@interj fals@adj traitour@n fals@adj clerk@n quethen@v%pt_3 he@pron1%nom,green
"Thow shalt be deed, by Goddes dignitee!","“Thou shalt be deed, by Goddes dignitee!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4270,,10,10,Thow shalt be deed by Goddes dignitee,Thou shalt be deed by Goddes dignitee,u S u S u Su SuS,u S u S u Su SuS,thou@pron%nom shulen@v1%pr_2 ben@v%inf ded@adj bi@prep god@n1#propn%gen dignite@n,thou@pron%nom shulen@v1%pr_2 ben@v%inf ded@adj bi@prep god@n1#propn%gen dignite@n,green
Who dorste be so boold to disparage,Who dorste° be so bold to disparage°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4271,,10,10,Who dorste be so boold to disparage,Who dorste be so bold to disparage,u Su S u S u SuSx,u Su S u S u SuSx,who@pron%nom durren@v%pt_3 ben@v%inf so@adv bold@adj to@part disparagen@v%inf,who@pron%nom durren@v%pt_3 ben@v%inf so@adv bold@adj to@part disparagen@v%inf,green
"My doghter, that is come of swich lynage?","My doghter, that is come of swich linage?”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4272,,10,10,My doghter that is come of swich lynage,My doghter that is come of swich linage,u Su S u Sx u S uSx,u Su S u Sx u S uSx,min@pron%gen doughter@n that@pron ben@v%pr_3 comen@v%ppl of@prep swich@gram_adj linage@n,min@pron%gen doughter@n that@pron ben@v%pr_3 comen@v%ppl of@prep swich@gram_adj linage@n,green
And by the throte-bolle he caughte Alayn,And by the throte-bolle° he caughte Alain.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4273,,10,10,And by the throtebolle he caughte Alayn,And by the throtebolle he caughte Alain,u S u SuSx u Sx uS,u S u SuSx u Sx uS,and@conj bi@prep the@def_art throte-bolle@n he@pron1%nom cacchen@v%pt_3 alein@n1#propn,and@conj bi@prep the@def_art throte-bolle@n he@pron1%nom cacchen@v%pt_3 alein@n1#propn,green
And he hente hym despitously agayn,"And he hente° him despitously° again,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4274,,10,10,And he hente hym despitously agayn,And he hente him despitously again,u S ux S uSuS uS,u S ux S uSuS uS,and@conj he@pron1%nom henten@v%pt_3 him@pron%obj despitousli@adv ayen@adv,and@conj he@pron1%nom henten@v%pt_3 him@pron%obj despitousli@adv ayen@adv,green
And on the nose he smoot hym with his fest.,And on the nose he smoot him with his fest.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4275,,10,10,And on the nose he smoot hym with his fest,And on the nose he smoot him with his fest,u S u Sx u S u S u S,u S u Sx u S u S u S,and@conj on@prep the@def_art nose@n1 he@pron1%nom smiten@v%pt_3 him@pron%obj with@prep his@pron1%gen fist@n1,and@conj on@prep the@def_art nose@n1 he@pron1%nom smiten@v%pt_3 him@pron%obj with@prep his@pron1%gen fist@n1,green
Doun ran the blody streem upon his brest;,Doun ran the blody streem upon his brest;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4276,,10,10,Doun ran the blody streem upon his brest,Doun ran the blody streem upon his brest,u S u Su S uS u S,u S u Su S uS u S,doun@adv rennen@v1%pt_3 the@def_art blodi@adj strem@n upon@prep his@pron1%gen brest@n1,doun@adv rennen@v1%pt_3 the@def_art blodi@adj strem@n upon@prep his@pron1%gen brest@n1,green
"And in the floor, with nose and mouth tobroke","And in the floor, with nose and mouth tobroke",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4277,,10,10,And in the floor with nose and mouth tobroke,And in the floor with nose and mouth tobroke,u S u S u Sx u S uSx,u S u S u Sx u S uSx,and@conj in@prep the@def_art flor@n with@prep nose@n1 and@conj mouth@n tobreken@v%ppl_abs,and@conj in@prep the@def_art flor@n with@prep nose@n1 and@conj mouth@n tobreken@v%ppl_abs,green
They walwe as doon two pigges in a poke;,They walwe° as doon two pigges in a poke.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4278,,10,10,They walwe as doon two pigges in a poke,They walwe as doon two pigges in a poke,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,thei@pron%pl_nom walwen@v%pr_pl as@conj don@v1%pr_pl two@num_adj pigge@n%pl in@prep a@indef_art poke@n,thei@pron%pl_nom walwen@v%pr_pl as@conj don@v1%pr_pl two@num_adj pigge@n%pl in@prep a@indef_art poke@n,green
