Headword,Tag,Ending,Count,Percent
gon,v%imp,go,31,77.50%
gon,v%imp,goth,8,20.00%
gon,v%imp,gooth,1,2.50%
gon,v%ppl_abs,gon,3,100.00%
gon,v%ppl,goon,21,61.76%
gon,v%ppl,go,4,11.76%
gon,v%ppl,gon,7,20.59%
gon,v%ppl,gane,1,2.94%
gon,v%ppl,agon,1,2.94%
gon,v%pr_2,gost,1,25.00%
gon,v%pr_2,go,2,50.00%
gon,v%pr_2,goost,1,25.00%
gon,v%prp_abs,goinge,1,100.00%
wei,n,weye,48,41.38%
wei,n,wey,49,42.24%
wei,n,weie,2,1.72%
wei,n,way,17,14.66%
wei,adv,wey,7,100.00%
wei,n%pl,weyes,6,100.00%
thus,adv,thus,393,99.24%
thus,adv,this,2,0.51%
thus,adv,i,1,0.25%
this,gram_adj,this,1421,99.93%
this,gram_adj,thise,1,0.07%
this,pron,this,339,99.12%
this,pron,is,2,0.58%
this,pron,for,1,0.29%
this,pron%contr,this,2,100.00%
hire,pron%fem_gen,hir,838,98.36%
hire,pron%fem_gen,hire,5,0.59%
hire,pron%fem_gen,cause,1,0.12%
hire,pron%fem_gen,her,7,0.82%
hire,pron%fem_gen,here,1,0.12%
hire,pron%fem_obj,hir,442,98.00%
hire,pron%fem_obj,here,6,1.33%
hire,pron%fem_obj,her,1,0.22%
hire,pron%fem_obj,hire,2,0.44%
hire,n,hire,7,100.00%
hire,pron%fem_obj_indef,here,1,100.00%
hire,pron%fem_obj_adj,hir,1,100.00%
itechen,v%ppl,ytaught,2,100.00%
itechen,v%ppl_abs,ytaught,1,100.00%
oure,pron%pl_gen,our,245,98.79%
oure,pron%pl_gen,sentence,1,0.40%
oure,pron%pl_gen,oure,2,0.81%
blisful,adj,blisful,49,100.00%
ladie,n,lady,163,98.79%
ladie,n,ladi,2,1.21%
ladie,n%pl,ladies,14,100.00%
ladie,n%gen,ladies,2,33.33%
ladie,n%gen,lady,4,66.67%
moder,n,moder,21,84.00%
moder,n,mooder,4,16.00%
moder,n%gen,modres,3,100.00%
dere,adj1,dere,192,96.48%
dere,adj1,deere,5,2.51%
dere,adj1,der,1,0.50%
dere,adj1,deer,1,0.50%
dere,adv,dere,5,83.33%
dere,adv,derre,1,16.67%
nought,adv,naught,8,4.55%
nought,adv,noght,80,45.45%
nought,adv,nought,87,49.43%
nought,adv,ones,1,0.57%
nought,pron,nought,24,41.38%
nought,pron,noght,32,55.17%
nought,pron,naught,2,3.45%
ai,adv,ay,120,100.00%
ich,pron%nom,i,3163,99.18%
ich,pron%nom,the,1,0.03%
ich,pron%nom,ich,4,0.13%
ich,pron%nom,wol,3,0.09%
ich,pron%nom,write,1,0.03%
ich,pron%nom,of,2,0.06%
ich,pron%nom,undertake,1,0.03%
ich,pron%nom,y,1,0.03%
ich,pron%nom,clepe,1,0.03%
ich,pron%nom,more,1,0.03%
ich,pron%nom,not,2,0.06%
ich,pron%nom,most,1,0.03%
ich,pron%nom,sey,2,0.06%
ich,pron%nom,can,2,0.06%
ich,pron%nom,mene,1,0.03%
ich,pron%nom,warie,1,0.03%
ich,pron%nom,were,1,0.03%
ich,pron%nom,preche,1,0.03%
on,prep,on,376,97.66%
on,prep,an,5,1.30%
on,prep,in,2,0.52%
on,prep,the,2,0.52%
on,pron,oon,86,94.51%
on,pron,on,4,4.40%
on,pron,one,1,1.10%
on,adv1,on,9,100.00%
on,num_adj,oon,14,87.50%
on,num_adj,one,1,6.25%
on,num_adj,on,1,6.25%
on,adv2,oon,1,100.00%
matere,n,matere,60,100.00%
matere,n%gen,matires,1,100.00%
matere,n%pl,materes,1,100.00%
seinte,adj,seint,42,68.85%
seinte,adj,seinte,18,29.51%
seinte,adj,saint,1,1.64%
seinte,n%gen,seintes,4,100.00%
seinte,n%pl,seintes,2,100.00%
seinte,n,seint,2,100.00%
nicholas,n2#propn,nicholas,1,100.00%
nicholas,n1#propn,nicholas,21,77.78%
nicholas,n1#propn,nicholay,6,22.22%
min,pron%gen,my,1236,82.35%
min,pron%gen,min,251,16.72%
min,pron%gen,estate,1,0.07%
min,pron%gen,myne,1,0.07%
min,pron%gen,sentence,1,0.07%
min,pron%gen,mine,4,0.27%
min,pron%gen,sawe,1,0.07%
min,pron%gen,mi,3,0.20%
min,pron%gen,took,1,0.07%
min,pron%gen,assent,1,0.07%
min,pron%gen,herte,1,0.07%
min,pron%gen_abs,min,4,80.00%
min,pron%gen_abs,mine,1,20.00%
presence,n,presence,11,100.00%
so,adv,so,1265,99.29%
so,adv,wel,1,0.08%
so,adv,doth,1,0.08%
so,adv,welawey,1,0.08%
so,adv,soo,2,0.16%
so,adv,weylaway,1,0.08%
so,adv,swa,2,0.16%
so,adv,dostow,1,0.08%
yong,adj,yong,14,27.45%
yong,adj,yonge,37,72.55%
yong,adj%sup,yongest,2,100.00%
don,v%pt_3,did,18,56.25%
don,v%pt_3,dide,14,43.75%
don,v%inf,do,84,43.52%
don,v%inf,done,27,13.99%
don,v%inf,doon,69,35.75%
don,v%inf,don,11,5.70%
don,v%inf,doone,2,1.04%
don,v%pr_3,dooth,32,44.44%
don,v%pr_3,doth,34,47.22%
don,v%pr_3,do,5,6.94%
don,v%pr_3,pine,1,1.39%
don,v%ppl,do,14,16.47%
don,v%ppl,doon,44,51.76%
don,v%ppl,don,15,17.65%
don,v%ppl,ydoon,3,3.53%
don,v%ppl,ydo,5,5.88%
don,v%ppl,done,2,2.35%
don,v%ppl,ydon,2,2.35%
don,v%pr_pl,do,16,35.56%
don,v%pr_pl,don,6,13.33%
don,v%pr_pl,doon,23,51.11%
don,v%imp,do,37,74.00%
don,v%imp,doth,10,20.00%
don,v%imp,don,1,2.00%
don,v%imp,dooth,2,4.00%
don,adj,donne,1,50.00%
don,adj,dunne,1,50.00%
don,v%ppl_abs,ydoon,1,25.00%
don,v%ppl_abs,ydo,1,25.00%
don,v%ppl_abs,doon,2,50.00%
don,v%pr_2,dost,4,36.36%
don,v%pr_2,do,7,63.64%
don,v%pr_2_pron,dostow,3,75.00%
don,v%pr_2_pron,right,1,25.00%
don,v%pr_1,do,14,100.00%
don,v%pt_pl,dede,1,12.50%
don,v%pt_pl,diden,6,75.00%
don,v%pt_pl,dide,1,12.50%
don,v%pt_2,didest,1,100.00%
don,v%pt_1,did,4,80.00%
don,v%pt_1,dide,1,20.00%
reverence,n,reverence,24,100.00%
bok,n1,book,32,88.89%
bok,n1,boke,1,2.78%
bok,n1,booke,2,5.56%
bok,n1,bok,1,2.78%
bok,n%pl,bookes,5,19.23%
bok,n%pl,bokes,21,80.77%
lernen,v%prp_abs,lerninge,1,100.00%
lernen,v%pr_1,lerne,1,100.00%
lernen,v%inf,lernen,1,10.00%
lernen,v%inf,lerne,9,90.00%
lernen,v%ppl,lerned,1,100.00%
lernen,v#adj%ppl,lerned,2,100.00%
lernen,v%pr_pl,lerne,1,100.00%
lernen,v%imp,lerneth,1,100.00%
primere,n,primer,2,100.00%
alma,lat_adj,alma,4,100.00%
redemptoris,lat_n,redemptoris,2,100.00%
heren,v%pt_3,herde,32,88.89%
heren,v%pt_3,herd,4,11.11%
heren,v%ppl,herd,47,95.92%
heren,v%ppl,herde,1,2.04%
heren,v%ppl,devise,1,2.04%
heren,v%inf,here,78,92.86%
heren,v%inf,heren,3,3.57%
heren,v%inf,the,1,1.19%
heren,v%inf,heere,2,2.38%
heren,v%pt_pl,herde,4,57.14%
heren,v%pt_pl,herden,2,28.57%
heren,v%pt_pl,herd,1,14.29%
heren,v%pr_2,herest,1,50.00%
heren,v%pr_2,here,1,50.00%
heren,v%pr_2_pron,herestow,3,75.00%
heren,v%pr_2_pron,heerstow,1,25.00%
heren,v%pr_1,here,2,100.00%
heren,v%pt_1,herde,5,55.56%
heren,v%pt_1,herd,4,44.44%
heren,v%pr_pl,heren,1,50.00%
heren,v%pr_pl,heer,1,50.00%
heren,v%pr_3,hereth,1,50.00%
heren,v%pr_3,here,1,50.00%
singen,v%inf,singe,21,75.00%
singen,v%inf,singen,5,17.86%
