"Whan ended was the lyf of Seinte Cecile,",||,"¶Whan ended was the lif of Seint Cecile,"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,The,hors,eek,that,his,yeman,rood,upon
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,u,S,u,S,u,Su,S,uS
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,the@def_art,hors@n,ek@adv,that@pron,his@pron1%gen,yeman@n,riden@v%pt_3,upon@prep
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,The,hors,eek,that,his,yeman,rood,upon
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,u,S,u,S,u,Su,S,uS
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 562,,,10,the@def_art,hors@n,ek@adv,that@pron,his@pron1%gen,yeman@n,riden@v%pt_3,upon@prep

So swatte that unnethe myghte it gon.,||,"So swatte, that unnethe° mighte it gon."
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,So,swatte,that,unnethe,myghte,it,gon
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,u,Su,S,uSu,Sx,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,so@adv,sweten@v1%pt_3,that@conj,unethe@adv,mouen@v3%pt_3,hit@pron,gon@v%inf
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,So,swatte,that,unnethe,mighte,it,gon
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,u,Su,S,uSu,Sx,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 563,,,10,so@adv,sweten@v1%pt_3,that@conj,unethe@adv,mouen@v3%pt_3,hit@pron,gon@v%inf

Aboute the peytrel stood the foom ful hye;,||,"About the peitrel° stood the foom ful hie,"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,Aboute,the,peytrel,stood,the,foom,ful,hye
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,uSx,u,Su,S,u,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,abouten@prep,the@def_art,peitrel@n1,stonden@v1%pt_3,the@def_art,fom@n,ful@adv,heighe@adv
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,About,the,peitrel,stood,the,foom,ful,hie
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,uS,u,Su,S,u,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 564,,,10,abouten@prep,the@def_art,peitrel@n1,stonden@v1%pt_3,the@def_art,fom@n,ful@adv,heighe@adv

He was of foom al flekked as a pye.,||,He was of foom as flekked° as a pie.°
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,He,was,of,foom,al,flekked,as,a,pye
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,u,S,u,S,u,Su,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,he@pron1%nom,ben@v%pt_3,of@prep,fom@n,al@adv,flekked@ppl#adj,as@conj,a@indef_art,pie@n1
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,He,was,of,foom,as,flekked,as,a,pie
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,u,S,u,S,u,Su,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 565,DIFF,green,10,he@pron1%nom,ben@v%pt_3,of@prep,fom@n,as@conj,flekked@ppl#adj,as@conj,a@indef_art,pie@n1

A male tweyfoold on his croper lay;,||,"A male tweifold° on his croper° lay,"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 566,,,10,A,male,tweyfoold,on,his,croper,lay
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 566,,,10,u,Su,Su,S,u,Su,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 566,,,10,a@indef_art,male@n2,tweifold@adj,on@prep,his@pron1%gen,crouper@n,lien@v1%pt_3
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 566,,,10,A,male,tweifold,on,his,croper,lay
