"Listeth, lordes, in good entent,",||,"Listeth,° lords, in good entent,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,and@conj,lord@n,he@pron1%nom,ben@v%pt_3,of@prep,that@art&gram_adj,contree@n

As it was Goddes grace.,||,    As it was Goddes grace.
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,As,it,was,Goddes,grace
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,as@conj,hit@pron,ben@v%pt_3,god@n1#propn%gen,grace@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,As,it,was,Goddes,grace
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 723,,,0,as@conj,hit@pron,ben@v%pt_3,god@n1#propn%gen,grace@n

Sire Thopas wax a doghty swayn;,||,"Sir Thopas wax° a doghty° swain,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,9,Sire,Thopas,wax,a,doghty,swayn
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,9,Su,Su,S,u,Su,S
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,9,sire@n#adj,thopas@n#propn,waxen@v1%pt_3,a@indef_art,doughti@adj,swein@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,0,Sir,Thopas,wax,a,doghty,swain
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 724,,,0,sire@n#adj,thopas@n#propn,waxen@v1%pt_3,a@indef_art,doughti@adj,swein@n

"Whit was his face as payndemayn,",||,"Whit was his face as paindemain,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,Whit,was,his,face,as,payndemayn
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,whit@adj,ben@v%pt_3,his@pron1%gen,face@n,as@conj,pain-demeine@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,Whit,was,his,face,as,paindemain
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 725,,,0,whit@adj,ben@v%pt_3,his@pron1%gen,face@n,as@conj,pain-demeine@n

His lippes rede as rose;,||,    His lippes rede as rose;
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,His,lippes,rede,as,rose
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,his@pron1%gen,lippe@n1%pl,red@adj,as@conj,rose@n1
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,His,lippes,rede,as,rose
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 726,,,0,his@pron1%gen,lippe@n1%pl,red@adj,as@conj,rose@n1

"His rode is lyk scarlet in grayn,",||,"His rode° is lik scarlet° in grain,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,His,rode,is,lyk,scarlet,in,grayn
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,his@pron1%gen,rode@n1,ben@v%pr_3,like@prep,scarlet@n,in@prep,grain@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,His,rode,is,lik,scarlet,in,grain
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 727,,,0,his@pron1%gen,rode@n1,ben@v%pr_3,like@prep,scarlet@n,in@prep,grain@n

And I yow telle in good certayn,||,"And I yow telle in good certain,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,And,I,yow,telle,in,good,certayn
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,,,,,,,
