"Owt of thise blake wawes for to saylle,",||,"Out of these blake wawes for to saile,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,O,lady,min,that,called,art,Cleo
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,S,uS,u,S,uS,u,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,o@interj,ladie@n,min@pron%gen,that@pron,callen@v%ppl,ben@v%pr_2,cleo@n#propn

"Thow be my speed fro this forth, and my Muse,",||,"Thou be my speed fro this forth, and my Muse,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,Thow,be,my,speed,fro,this,forth,and,my,Muse
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,u,S,u,S,u,S,u,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,thou@pron%nom,ben@v%pr_2,min@pron%gen,spede@n,from@prep,this@pron,forth@adv,and@conj,min@pron%gen,muse@n
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,Thou,be,my,speed,fro,this,forth,and,my,Muse
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,u,S,u,S,u,S,u,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 9,,,10,thou@pron%nom,ben@v%pr_2,min@pron%gen,spede@n,from@prep,this@pron,forth@adv,and@conj,min@pron%gen,muse@n

To ryme wel this book til I have do;,||,"To rime wel this book, til I have do;"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,To,ryme,wel,this,book,til,I,have,do
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,u,Sx,u,S,u,S,u,Su,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,to@part,rimen@v1%inf,wel@adv,this@gram_adj,bok@n1,til@conj,ich@pron%nom,haven@v%pr_1,don@v1%ppl
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,To,rime,wel,this,book,til,I,have,do
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,u,Sx,u,S,u,S,u,Su,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 10,,,10,to@part,rimen@v1%inf,wel@adv,this@gram_adj,bok@n1,til@conj,ich@pron%nom,haven@v%pr_1,don@v1%ppl

Me nedeth here noon other art to use.,||,Me nedeth here noon other art to use.
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,Me,nedeth,here,noon,other,art,to,use
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,u,Su,Sx,u,Su,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,me@pron2%obj,neden@v2%pr_3,her@adv,non@gram_adj,other@gram_adj,art@n1,to@part,usen@v%inf
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,Me,nedeth,here,noon,other,art,to,use
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,u,Su,Sx,u,Su,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 11,,,10,me@pron2%obj,neden@v2%pr_3,her@adv,non@gram_adj,other@gram_adj,art@n1,to@part,usen@v%inf

"Forwhi to every lovere I me excuse,",||,"Forwhy to every lovere I me excuse,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,Forwhi,to,every,lovere,I,me,excuse
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,uS,u,SuS,uxx,S,x,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,for-whi@conj,to@prep,everi@pron_gram_adj,lovere@n2,ich@pron%nom,me@pron2%obj,excusen@v%pr_1
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,Forwhy,to,every,lovere,I,me,excuse
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,uS,u,SuS,uxx,S,x,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 12,,,10,for-whi@conj,to@prep,everi@pron_gram_adj,lovere@n2,ich@pron%nom,me@pron2%obj,excusen@v%pr_1

"That of no sentement I this endite,",||,"That of no sentement I this endite,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,That,of,no,sentement,I,this,endite
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,u,S,u,SuS,u,S,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,that@conj,of@prep,no@gram_adj,sentement@n,ich@pron%nom,this@pron,enditen@v%pr_1
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,That,of,no,sentement,I,this,endite
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,u,S,u,SuS,u,S,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 13,,,10,that@conj,of@prep,no@gram_adj,sentement@n,ich@pron%nom,this@pron,enditen@v%pr_1

But out of Latyn in my tonge it write.,||,But out of Latin in my tonge it write.
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,But,out,of,Latyn,in,my,tonge,it,write
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,u,S,u,Su,S,u,Sx,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,but@conj,oute@adv#prep,of@prep,latin@n,in@prep,min@pron%gen,tonge@n2,hit@pron,writen@v%pr_1
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,But,out,of,Latin,in,my,tonge,it,write
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,u,S,u,Su,S,u,Sx,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 14,,,10,but@conj,oute@adv#prep,of@prep,latin@n,in@prep,min@pron%gen,tonge@n2,hit@pron,writen@v%pr_1

Wherfore I nyl have neither thank ne blame,||,Wherfore I nil have neither thank ne blame
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,Wherfore,I,nyl,have,neither,thank,ne,blame
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,uSx,u,S,ux,Su,S,u,Sx
