Source_File,Headword,Tag,Ending,Count,Percent
FranT_gui_complete.csv,tellen,v%imp,other,1,50.00%
FranT_gui_complete.csv,tellen,v%imp,-eth,1,50.00%
FranT_gui_complete.csv,wedden,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,lasten,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,lasten,v%pr_3,-te,1,50.00%
FranT_gui_complete.csv,lasten,v%pr_3,-eth,1,50.00%
FranT_gui_complete.csv,shapen,v%pt_3,other,1,100.00%
FranT_gui_complete.csv,shapen,v%pt_pl,-en,1,100.00%
FranT_gui_complete.csv,clepen,v%ppl,-ed,2,100.00%
FranT_gui_complete.csv,dwellen,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,wepen,v%pr_3,-eth,2,100.00%
FranT_gui_complete.csv,wepen,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,mornen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,waken,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,weilen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,weilen,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,fasten,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,slen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,slen,v%pr_pl,-en,2,66.67%
FranT_gui_complete.csv,slen,v%pr_pl,-e,1,33.33%
FranT_gui_complete.csv,slen,v%ppl_abs,-n,1,100.00%
FranT_gui_complete.csv,slen,v%ppl,-n,7,100.00%
FranT_gui_complete.csv,slen,v%inf,-en,2,100.00%
FranT_gui_complete.csv,slen,v%pt_pl,-e,1,100.00%
FranT_gui_complete.csv,slen,v%pt_3,other,1,100.00%
FranT_gui_complete.csv,emprenten,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,receiven,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,graunten,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,graunten,v%inf,-te,3,100.00%
FranT_gui_complete.csv,sen,v%pt_3,other,8,100.00%
FranT_gui_complete.csv,sen,v%pr_pl,-e,1,100.00%
FranT_gui_complete.csv,sen,v%pt_pl,-e,1,100.00%
FranT_gui_complete.csv,sen,v%pr_1,-e,3,100.00%
FranT_gui_complete.csv,sen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,sen,v%imp,-e,1,100.00%
FranT_gui_complete.csv,sen,v%ppl,-n,1,100.00%
FranT_gui_complete.csv,walken,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,listen,v%pr_3,-te,1,50.00%
FranT_gui_complete.csv,listen,v%pr_3,-t,1,50.00%
FranT_gui_complete.csv,bringen,v%inf,-en,3,100.00%
FranT_gui_complete.csv,bringen,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,semen,v%pr_pl,-en,1,100.00%
FranT_gui_complete.csv,semen,v%pt_3,-ed,2,100.00%
FranT_gui_complete.csv,semen,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,werken,v%ppl,-t,1,100.00%
FranT_gui_complete.csv,fostren,v#adj%ppl,-ed,1,100.00%
FranT_gui_complete.csv,maken,v%pt_2,-est,1,100.00%
FranT_gui_complete.csv,maken,v%pt_3,-de,3,60.00%
FranT_gui_complete.csv,maken,v%pt_3,-ed,2,40.00%
FranT_gui_complete.csv,maken,v%ppl,-d,3,75.00%
FranT_gui_complete.csv,maken,v%ppl,-en,1,25.00%
FranT_gui_complete.csv,maken,v%pr_pl,-e,1,100.00%
FranT_gui_complete.csv,maken,v%inf,-e,1,100.00%
FranT_gui_complete.csv,maken,v%pt_pl,-de,1,100.00%
FranT_gui_complete.csv,maken,v%imp,-e,1,100.00%
FranT_gui_complete.csv,witen,v%pr_1,-t,5,100.00%
FranT_gui_complete.csv,witen,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,witen,v%pt_3_neg,-te,1,100.00%
FranT_gui_complete.csv,witen,v%pr_pl,-t,2,100.00%
FranT_gui_complete.csv,witen,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,witen,v%pt_pl,-te,1,100.00%
FranT_gui_complete.csv,kepen,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,romen,v%inf,-en,1,100.00%
FranT_gui_complete.csv,romen,v%prp_abs,-e,1,100.00%
FranT_gui_complete.csv,pleien,v%inf,-en,1,100.00%
FranT_gui_complete.csv,pleien,v%pr_pl,-e,1,100.00%
FranT_gui_complete.csv,peinten,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,beren,v%ppl,-n,1,100.00%
FranT_gui_complete.csv,beren,v%pr_pl,-en,1,100.00%
FranT_gui_complete.csv,singen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,dauncen,v%pr_3,-eth,2,100.00%
FranT_gui_complete.csv,faren,v#adj%prp,-e,1,100.00%
FranT_gui_complete.csv,despeiren,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,dien,v%inf,-e,3,60.00%
FranT_gui_complete.csv,dien,v%inf,-en,2,40.00%
FranT_gui_complete.csv,heren,v%pr_pl,-e,1,100.00%
FranT_gui_complete.csv,heren,v%ppl,-d,5,83.33%
FranT_gui_complete.csv,heren,v%ppl,-de,1,16.67%
FranT_gui_complete.csv,asken,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,asken,v%inf,-e,1,100.00%
FranT_gui_complete.csv,iknouen,v%ppl,-en,1,100.00%
FranT_gui_complete.csv,quethen,v%pt_3,-d,22,100.00%
FranT_gui_complete.csv,wenden,v%ppl,-t,1,100.00%
FranT_gui_complete.csv,wenden,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,wenden,v%pt_pl,-en,1,100.00%
FranT_gui_complete.csv,knouen,v%pr_1,-e,2,100.00%
FranT_gui_complete.csv,knouen,v%pr_pl,-en,1,50.00%
FranT_gui_complete.csv,knouen,v%pr_pl,-e,1,50.00%
FranT_gui_complete.csv,knouen,v%pt_3,other,6,100.00%
FranT_gui_complete.csv,knouen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,knouen,v%ppl,-en,1,100.00%
FranT_gui_complete.csv,yeven,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,yeven,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,letten,v%pt_pl,-te,1,100.00%
FranT_gui_complete.csv,loven,v%inf,-e,2,100.00%
FranT_gui_complete.csv,loven,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,leten,v%imp,-t,3,100.00%
FranT_gui_complete.csv,leten,v%pr_1,-te,1,100.00%
FranT_gui_complete.csv,turnen,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,biginnen,v%pt_3,-e,1,100.00%
FranT_gui_complete.csv,reven,v%ppl,-t,1,100.00%
FranT_gui_complete.csv,setten,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,speken,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,speken,v%ppl,-e,1,100.00%
FranT_gui_complete.csv,chaungen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,casten,v%imp,-t,1,100.00%
FranT_gui_complete.csv,helpen,v%inf,-en,1,100.00%
FranT_gui_complete.csv,helpen,v%ppl,-en,1,100.00%
FranT_gui_complete.csv,helpen,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,vouchen,v%imp,-eth,1,100.00%
FranT_gui_complete.csv,vouchen,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,vouchen,v%pt_pl,-e,1,100.00%
FranT_gui_complete.csv,vouchen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,folwen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,enduren,v%inf,-e,1,100.00%
FranT_gui_complete.csv,preien,v%imp,-eth,1,100.00%
FranT_gui_complete.csv,preien,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,lien,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,cacchen,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,chesen,v%pr_3,-e,1,100.00%
FranT_gui_complete.csv,chesen,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,entenden,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,justen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,touchen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,remembren,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,longen,v%pr_pl,-en,1,100.00%
FranT_gui_complete.csv,sufferen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,sufferen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,warishen,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,liken,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,liken,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,answeren,v%pt_3,-de,4,100.00%
FranT_gui_complete.csv,lakken,v%pt_3,-ed,2,100.00%
FranT_gui_complete.csv,arraien,v#adj%ppl,-ed,1,100.00%
FranT_gui_complete.csv,sheuen,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,voiden,v%ppl,-ed,2,100.00%
FranT_gui_complete.csv,remeven,v%pt_pl,-ed,1,100.00%
FranT_gui_complete.csv,sitten,v%pt_pl,-en,1,100.00%
FranT_gui_complete.csv,sitten,v%pr_3,-t,1,100.00%
FranT_gui_complete.csv,soupen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,fallen,v%pt_pl,-e,1,100.00%
FranT_gui_complete.csv,sweren,v%pt_3,other,2,100.00%
FranT_gui_complete.csv,driven,v%ppl,-e,1,100.00%
FranT_gui_complete.csv,paien,v%ppl,-ed,2,100.00%
FranT_gui_complete.csv,descenden,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,heuen,v2#adj%ppl,-ed,1,100.00%
FranT_gui_complete.csv,burnen,v#adj%ppl,-ed,1,100.00%
FranT_gui_complete.csv,shinen,v%pt_3,-n,1,100.00%
FranT_gui_complete.csv,destroien,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,stonden,v%pr_3,-t,1,100.00%
FranT_gui_complete.csv,speden,v%pt_3,-de,1,100.00%
FranT_gui_complete.csv,correcten,v%ppl_abs,-ed,1,100.00%
FranT_gui_complete.csv,collecten,v#adj%ppl,-t,1,100.00%
FranT_gui_complete.csv,awaiten,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,saluen,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,avisen,v%imp,-eth,1,100.00%
FranT_gui_complete.csv,breken,v%pr_pl,-e,1,100.00%
FranT_gui_complete.csv,breken,v%inf,-e,1,100.00%
FranT_gui_complete.csv,repenten,v%imp,-eth,1,100.00%
FranT_gui_complete.csv,bihoten,v%pt_pl,-en,1,100.00%
FranT_gui_complete.csv,plighten,v%pt_pl,-en,1,100.00%
FranT_gui_complete.csv,saven,v%inf,-e,1,100.00%
FranT_gui_complete.csv,commaunden,v%pt_pl,-ed,1,100.00%
FranT_gui_complete.csv,wenen,v%pt_3,-de,1,100.00%
FranT_gui_complete.csv,swounen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,wrappen,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,escapen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,bihoven,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,lesen,v%inf,-e,1,100.00%
FranT_gui_complete.csv,drenchen,v%pt_pl,-te,1,100.00%
FranT_gui_complete.csv,hoten,v%ppl_abs,-et,1,100.00%
FranT_gui_complete.csv,henten,v%pt_3,-te,1,100.00%
FranT_gui_complete.csv,defoulen,v%ppl,-ed,4,100.00%
FranT_gui_complete.csv,thinken,v%pr_3,-eth,2,100.00%
FranT_gui_complete.csv,bireven,v%pt_3,-te,2,100.00%
FranT_gui_complete.csv,winnen,v%pt_pl,-n,1,100.00%
FranT_gui_complete.csv,oppressen,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,liven,v%inf,-en,1,100.00%
FranT_gui_complete.csv,concluden,v%inf,-de,1,100.00%
FranT_gui_complete.csv,reden,v%inf,-en,1,100.00%
FranT_gui_complete.csv,unbirien,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,writen,v%ppl,-en,1,100.00%
FranT_gui_complete.csv,pleinen,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,neden,v%pr_3,-eth,2,100.00%
FranT_gui_complete.csv,slepen,v%inf,-en,1,100.00%
FranT_gui_complete.csv,stiken,v%ppl,-ed,1,100.00%
FranT_gui_complete.csv,demen,v%inf,-en,1,100.00%
FranT_gui_complete.csv,herkenen,v%imp,-eth,1,100.00%
FranT_gui_complete.csv,spien,v%pt_3,-ed,1,100.00%
FranT_gui_complete.csv,consideren,v%prp_abs,-e,1,100.00%
FranT_gui_complete.csv,departen,v%pr_1,-te,1,100.00%
FranT_gui_complete.csv,relesen,v%pr_1,-e,2,100.00%
FranT_gui_complete.csv,cursen,v%pr_3,-eth,1,100.00%
FranT_gui_complete.csv,puren,v#adj%ppl,-ed,1,100.00%
FranT_gui_complete.csv,geten,v%inf,-te,1,100.00%
FranT_gui_complete.csv,failen,v%pt_1,-ed,1,100.00%
FranT_gui_complete.csv,respiten,v%inf,-en,1,100.00%
FranT_gui_complete.csv,losen,v%ppl,-t,1,100.00%
FranT_gui_complete.csv,forbeden,v%pr_3,-ede,1,100.00%
ParsPro_gui_complete.csv,ben,v%pt_3,other,4,100.00%
ParsPro_gui_complete.csv,ben,v%pt_3_neg,other,1,100.00%
ParsPro_gui_complete.csv,ben,v%pr_3,other,1,100.00%
ParsPro_gui_complete.csv,ben,v%pr_2,-e,2,100.00%
ParsPro_gui_complete.csv,ben,v%pr_1,other,1,100.00%
ParsPro_gui_complete.csv,ben,v%imp,-eth,1,100.00%
ParsPro_gui_complete.csv,parten,v%ppl,-ed,1,100.00%
ParsPro_gui_complete.csv,menen,v%pr_1,-e,1,100.00%
ParsPro_gui_complete.csv,wonen,v%ppl,-t,1,100.00%
ParsPro_gui_complete.csv,trouen,v%pr_1,-e,1,100.00%
ParsPro_gui_complete.csv,haven,v%pr_pl,-n,1,100.00%
ParsPro_gui_complete.csv,haven,v%pr_3,other,1,100.00%
ParsPro_gui_complete.csv,haven,v%pt_3,-de,1,100.00%
ParsPro_gui_complete.csv,preien,v%pr_1,other,1,100.00%
ParsPro_gui_complete.csv,yeven,v%pr_3,-e,1,100.00%
ParsPro_gui_complete.csv,yeven,v%inf,-e,2,100.00%
ParsPro_gui_complete.csv,tellen,v%pr_3,-eth,1,100.00%
ParsPro_gui_complete.csv,tellen,v%pr_pl,-en,1,100.00%
ParsPro_gui_complete.csv,tellen,v%imp,-e,1,50.00%
ParsPro_gui_complete.csv,tellen,v%imp,-eth,1,50.00%
ParsPro_gui_complete.csv,quethen,v%pt_3,-d,3,100.00%
ParsPro_gui_complete.csv,seien,v%imp,other,2,100.00%
ParsPro_gui_complete.csv,breken,v%pr_2,-e,1,100.00%
ParsPro_gui_complete.csv,thinken,v%pr_3,-eth,1,100.00%
ParsPro_gui_complete.csv,shulen,v%pt_2,-est,1,100.00%
ParsPro_gui_complete.csv,shulen,v%pt_3,-de,1,100.00%
ParsPro_gui_complete.csv,geten,v%pr_2,-est,1,100.00%
ParsPro_gui_complete.csv,itellen,v%ppl_abs,-d,1,100.00%
ParsPro_gui_complete.csv,repreven,v%pr_3,-eth,1,100.00%
ParsPro_gui_complete.csv,weiven,v1&%pr_pl,-en,1,100.00%
ParsPro_gui_complete.csv,souen,v%inf,-en,2,100.00%
ParsPro_gui_complete.csv,mouen,v%pr_1,other,1,100.00%
ParsPro_gui_complete.csv,listen,v%pr_3,-t,1,100.00%
ParsPro_gui_complete.csv,willen,v%pr_pl,other,2,100.00%
ParsPro_gui_complete.csv,willen,v%pr_1,other,3,75.00%
ParsPro_gui_complete.csv,willen,v%pr_1,-t,1,25.00%
ParsPro_gui_complete.csv,don,v%inf,vowel,2,100.00%
ParsPro_gui_complete.csv,trusten,v%imp,-eth,2,100.00%
ParsPro_gui_complete.csv,connen,v%pr_1,-n,2,100.00%
ParsPro_gui_complete.csv,gesten,v%inf,-te,1,100.00%
ParsPro_gui_complete.csv,witen,v%pr_3,-t,1,100.00%
ParsPro_gui_complete.csv,sheuen,v%inf,-e,1,100.00%
ParsPro_gui_complete.csv,hoten,v%pt_3,-te,1,100.00%
ParsPro_gui_complete.csv,vouchen,v%pr_pl,-e,1,100.00%
ParsPro_gui_complete.csv,taken,v%pr_1,-e,1,100.00%
ParsPro_gui_complete.csv,maken,v%pr_1,-e,1,100.00%
ParsPro_gui_complete.csv,stonden,v%inf,-de,1,100.00%
ParsPro_gui_complete.csv,assenten,v%ppl,-ed,1,100.00%
ParsPro_gui_complete.csv,hasten,v%imp,-eth,1,100.00%
ParsPro_gui_complete.csv,senden,v%pr_3,-de,1,100.00%
TC4_gui_complete.csv,lasten,v%pr_3,-eth,1,50.00%
TC4_gui_complete.csv,lasten,v%pr_3,-t,1,50.00%
TC4_gui_complete.csv,thanken,v%ppl,-ed,2,100.00%
TC4_gui_complete.csv,ben,v%pr_3,-e,20,16.39%
TC4_gui_complete.csv,ben,v%pr_3,other,102,83.61%
TC4_gui_complete.csv,ben,v%inf,-en,22,48.89%
TC4_gui_complete.csv,ben,v%inf,-e,23,51.11%
TC4_gui_complete.csv,ben,v%pt_3,other,48,87.27%
TC4_gui_complete.csv,ben,v%pt_3,-e,7,12.73%
TC4_gui_complete.csv,ben,v%pr_1,other,8,80.00%
TC4_gui_complete.csv,ben,v%pr_1,-e,2,20.00%
TC4_gui_complete.csv,ben,v%pt_pl,-en,2,66.67%
TC4_gui_complete.csv,ben,v%pt_pl,-e,1,33.33%
TC4_gui_complete.csv,ben,v%pr_pl,-en,18,72.00%
TC4_gui_complete.csv,ben,v%pr_pl,-e,6,24.00%
TC4_gui_complete.csv,ben,v%pr_pl,-n,1,4.00%
TC4_gui_complete.csv,ben,v%pr_3_neg,other,9,100.00%
TC4_gui_complete.csv,ben,v%pt_1,other,3,100.00%
TC4_gui_complete.csv,ben,v%pr_2,-t,3,75.00%
TC4_gui_complete.csv,ben,v%pr_2,-e,1,25.00%
TC4_gui_complete.csv,ben,v%pt_2,other,1,100.00%
TC4_gui_complete.csv,ben,v%imp,-e,2,33.33%
TC4_gui_complete.csv,ben,v%imp,-eth,4,66.67%
TC4_gui_complete.csv,ben,v%pr_2_pron,other,3,100.00%
TC4_gui_complete.csv,ben,v%ppl,-en,3,100.00%
TC4_gui_complete.csv,ben,v%pr_1_neg,other,1,100.00%
TC4_gui_complete.csv,ben,v%pt_3_neg,other,1,33.33%
TC4_gui_complete.csv,ben,v%pt_3_neg,-e,2,66.67%
TC4_gui_complete.csv,ben,v%pt_1_neg,other,1,100.00%
TC4_gui_complete.csv,semen,v%pr_3,-eth,3,100.00%
TC4_gui_complete.csv,semen,v%inf,-e,1,100.00%
TC4_gui_complete.csv,semen,v%pr_pl,-en,1,100.00%
TC4_gui_complete.csv,semen,v%pt_3,-ed,1,100.00%
TC4_gui_complete.csv,willen,v%pr_3,other,11,100.00%
TC4_gui_complete.csv,willen,v%pr_1,other,17,94.44%
TC4_gui_complete.csv,willen,v%pr_1,-t,1,5.56%
TC4_gui_complete.csv,willen,v%pr_pl,other,4,100.00%
TC4_gui_complete.csv,willen,v%pt_3_neg,-de,3,100.00%
TC4_gui_complete.csv,willen,v%pt_pl,-de,3,60.00%
TC4_gui_complete.csv,willen,v%pt_pl,-en,2,40.00%
TC4_gui_complete.csv,willen,v%pt_3,-de,10,100.00%
TC4_gui_complete.csv,willen,v%pr_2_neg_pron,other,4,100.00%
TC4_gui_complete.csv,willen,v%pr_2_pron,other,2,100.00%
TC4_gui_complete.csv,willen,v%pt_2,-est,2,100.00%
TC4_gui_complete.csv,willen,v%pr_2,-t,1,100.00%
TC4_gui_complete.csv,willen,v%pt_1,-de,2,100.00%
TC4_gui_complete.csv,willen,v%pr_2_neg,-t,1,100.00%
TC4_gui_complete.csv,willen,v%pr_3_neg,other,5,100.00%
TC4_gui_complete.csv,willen,v%pt_1_neg,-de,1,100.00%
TC4_gui_complete.csv,connen,v%pr_3,-n,13,100.00%
TC4_gui_complete.csv,connen,v%pr_2_pron,other,2,100.00%
TC4_gui_complete.csv,connen,v%pr_2,-t,1,100.00%
TC4_gui_complete.csv,connen,v%pr_1,-n,6,100.00%
TC4_gui_complete.csv,connen,v%pt_3,-de,1,100.00%
TC4_gui_complete.csv,connen,v%pr_pl,-n,1,100.00%
TC4_gui_complete.csv,blenden,v%pr_3,-t,1,100.00%
TC4_gui_complete.csv,blenden,v%inf,-de,1,100.00%
TC4_gui_complete.csv,laughen,v%pr_3,-eth,1,100.00%
TC4_gui_complete.csv,maken,v%pr_3,-eth,2,100.00%
TC4_gui_complete.csv,maken,v%pt_pl,-en,1,100.00%
TC4_gui_complete.csv,maken,v%imp,-e,1,100.00%
TC4_gui_complete.csv,maken,v%pt_3,-de,4,100.00%
TC4_gui_complete.csv,maken,v%pr_2,-e,1,100.00%
TC4_gui_complete.csv,maken,v%inf,-en,1,50.00%
TC4_gui_complete.csv,maken,v%inf,-e,1,50.00%
TC4_gui_complete.csv,maken,v%pr_1,-e,1,100.00%
TC4_gui_complete.csv,casten,v%pt_3,-te,2,100.00%
TC4_gui_complete.csv,ginnen,v%pr_3,-eth,1,100.00%
TC4_gui_complete.csv,ginnen,v%pt_pl,-en,2,100.00%
TC4_gui_complete.csv,ginnen,v%pt_3,-n,30,100.00%
TC4_gui_complete.csv,quaken,v%pr_3,-eth,1,100.00%
TC4_gui_complete.csv,moten,v%pr_3,-t,10,90.91%
TC4_gui_complete.csv,moten,v%pr_3,-te,1,9.09%
TC4_gui_complete.csv,moten,v%pt_3,-te,3,100.00%
TC4_gui_complete.csv,moten,v%pr_2,-t,1,100.00%
TC4_gui_complete.csv,moten,v%pt_2,-t,1,100.00%
TC4_gui_complete.csv,moten,v%pt_1,-te,1,100.00%
TC4_gui_complete.csv,moten,v%pt_pl,-te,1,100.00%
TC4_gui_complete.csv,moten,v%pr_1,-t,1,100.00%
TC4_gui_complete.csv,writen,v%pr_pl,-en,2,100.00%
TC4_gui_complete.csv,writen,v%pr_3,-t,1,100.00%
TC4_gui_complete.csv,writen,v%ppl_abs,-en,1,100.00%
TC4_gui_complete.csv,haven,v%inf,-n,17,68.00%
TC4_gui_complete.csv,haven,v%inf,-e,8,32.00%
TC4_gui_complete.csv,haven,v%pr_1,-e,14,100.00%
TC4_gui_complete.csv,haven,v%pr_pl,-e,4,28.57%
TC4_gui_complete.csv,haven,v%pr_pl,-n,9,64.29%
TC4_gui_complete.csv,haven,v%pr_pl,-d,1,7.14%
TC4_gui_complete.csv,haven,v%pr_3,other,15,100.00%
TC4_gui_complete.csv,haven,v%pt_3,-de,3,100.00%
TC4_gui_complete.csv,haven,v%pt_2_pron,other,1,100.00%
TC4_gui_complete.csv,haven,v%pr_2_pron,other,7,100.00%
TC4_gui_complete.csv,haven,v%pt_1,-de,2,100.00%
TC4_gui_complete.csv,haven,v%pr_2,-t,6,100.00%
TC4_gui_complete.csv,haven,v%imp,-e,2,100.00%
TC4_gui_complete.csv,haven,v%pt_pl,-de,1,100.00%
TC4_gui_complete.csv,haven,v%pt_1_neg,-de,1,100.00%
TC4_gui_complete.csv,helpen,v%pr_3,-eth,4,57.14%
TC4_gui_complete.csv,helpen,v%pr_3,other,1,14.29%
TC4_gui_complete.csv,helpen,v%pr_3,-e,2,28.57%
TC4_gui_complete.csv,helpen,v%inf,-en,1,100.00%
TC4_gui_complete.csv,helpen,v%imp,other,2,100.00%
TC4_gui_complete.csv,helpen,v%ppl,-en,1,100.00%
TC4_gui_complete.csv,sheuen,v%ppl,-ed,1,100.00%
TC4_gui_complete.csv,sheuen,v%inf,-en,2,100.00%
TC4_gui_complete.csv,bifallen,v%pt_3,other,1,100.00%
TC4_gui_complete.csv,wonen,v%ppl,-t,6,100.00%
TC4_gui_complete.csv,greven,v%inf,-e,1,100.00%
TC4_gui_complete.csv,ishen,v%inf,-en,1,100.00%
TC4_gui_complete.csv,armen,v#adj%ppl,-ed,1,100.00%
TC4_gui_complete.csv,bringen,v%pr_pl,-en,1,100.00%
TC4_gui_complete.csv,bringen,v%inf,-en,1,100.00%
TC4_gui_complete.csv,bringen,v%pt_3,-t,1,100.00%
TC4_gui_complete.csv,bringen,v%imp,other,1,100.00%
TC4_gui_complete.csv,dreden,v%pt_pl,-en,1,100.00%
TC4_gui_complete.csv,dreden,v%pr_1,-ede,1,100.00%
TC4_gui_complete.csv,dreden,v%imp,-eth,1,100.00%
TC4_gui_complete.csv,chaungen,v%inf,-en,3,100.00%
TC4_gui_complete.csv,chaungen,v#adj%ppl,-ed,1,100.00%
TC4_gui_complete.csv,chaungen,v%ppl,-ed,1,100.00%
TC4_gui_complete.csv,yeven,v%inf,-en,2,50.00%
TC4_gui_complete.csv,yeven,v%inf,-e,2,50.00%
TC4_gui_complete.csv,yeven,v%pt_3,other,2,100.00%
TC4_gui_complete.csv,yeven,v%imp,-e,1,100.00%
TC4_gui_complete.csv,yeven,v%pt_pl,-e,1,50.00%
TC4_gui_complete.csv,yeven,v%pt_pl,-en,1,50.00%
TC4_gui_complete.csv,comen,v%pt_3,other,2,100.00%
TC4_gui_complete.csv,comen,v%pr_1,other,1,100.00%
TC4_gui_complete.csv,comen,v%inf,other,1,7.14%
TC4_gui_complete.csv,comen,v%inf,-e,10,71.43%
TC4_gui_complete.csv,comen,v%inf,-en,3,21.43%
TC4_gui_complete.csv,comen,v%pr_pl,-en,1,100.00%
TC4_gui_complete.csv,comen,v%ppl_abs,-en,1,100.00%
TC4_gui_complete.csv,comen,v%pr_3,-eth,1,25.00%
TC4_gui_complete.csv,comen,v%pr_3,other,3,75.00%
TC4_gui_complete.csv,comen,v%imp,other,1,100.00%
TC4_gui_complete.csv,knouen,v%pt_3,other,1,100.00%
TC4_gui_complete.csv,knouen,v%pr_pl,-e,1,50.00%
TC4_gui_complete.csv,knouen,v%pr_pl,-en,1,50.00%
TC4_gui_complete.csv,knouen,v%pr_2,-est,1,100.00%
TC4_gui_complete.csv,shulen,v%pt_3,-de,10,100.00%
TC4_gui_complete.csv,shulen,v%pt_pl,-en,6,100.00%
TC4_gui_complete.csv,shulen,v%pr_pl,other,18,100.00%
TC4_gui_complete.csv,shulen,v%pr_1,other,31,100.00%
TC4_gui_complete.csv,shulen,v%pr_3,other,44,100.00%
TC4_gui_complete.csv,shulen,v%pt_1,-de,2,100.00%
TC4_gui_complete.csv,shulen,v%pr_2,-t,5,100.00%
TC4_gui_complete.csv,shulen,v%pr_2_pron,other,1,100.00%
TC4_gui_complete.csv,thringen,v%inf,-e,1,100.00%
TC4_gui_complete.csv,setten,v%pt_3,-te,1,100.00%
TC4_gui_complete.csv,setten,v%imp,-te,1,100.00%
TC4_gui_complete.csv,setten,v%pt_pl,-te,1,100.00%
TC4_gui_complete.csv,don,v%inf,-n,17,80.95%
TC4_gui_complete.csv,don,v%inf,vowel,4,19.05%
TC4_gui_complete.csv,don,v%pr_3,other,4,80.00%
TC4_gui_complete.csv,don,v%pr_3,vowel,1,20.00%
TC4_gui_complete.csv,don,v%imp,vowel,5,83.33%
TC4_gui_complete.csv,don,v%imp,other,1,16.67%
TC4_gui_complete.csv,don,v%pt_3,-de,1,100.00%
TC4_gui_complete.csv,don,v%ppl,-n,3,100.00%
TC4_gui_complete.csv,don,v%pr_2,vowel,3,75.00%
TC4_gui_complete.csv,don,v%pr_2,-t,1,25.00%
TC4_gui_complete.csv,don,v%pr_1,vowel,1,100.00%
TC4_gui_complete.csv,don,v%pr_pl,vowel,1,50.00%
TC4_gui_complete.csv,don,v%pr_pl,-n,1,50.00%
