OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Thise foure sparkles longen unto eelde.,Thise foure sparkles longen° unto elde.°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3885,,10,10,Thise foure sparkles longen unto eelde,Thise foure sparkles longen unto elde,ux Su Su Su Su Sx,ux Su Su Su Su Sx,these@gram_adj%pl four@num_adj sparkle@n%pl longen@v3%pr_pl unto@prep elde@n,these@gram_adj%pl four@num_adj sparkle@n%pl longen@v3%pr_pl unto@prep elde@n,
Oure olde lemes mowe wel been unweelde,"Our olde lemes° mow° wel been unwelde,°",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3886,,10,10,Oure olde lemes mowe wel been unweelde,Our olde lemes mow wel been unwelde,ux Su Su Sx u S uSx,u Su Su S u S uSx,oure@pron%pl_gen olde@adj lim@n1%pl mouen@v3%pr_pl wel@adv ben@v%inf unwelde@adj,oure@pron%pl_gen olde@adj lim@n1%pl mouen@v3%pr_pl wel@adv ben@v%inf unwelde@adj,
"But wyl ne shal nat faillen, that is sooth.","But wil° ne shal nat faillen, that is sooth.",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3887,,10,10,But wyl ne shal nat faillen that is sooth,But wil ne shal nat faillen that is sooth,u S u S u Su S u S,u S u S u Su S u S,but@conj wille@n ne@adv shulen@v1%pr_3 not@adv failen@v%inf that@pron ben@v%pr_3 soth@n,but@conj wille@n ne@adv shulen@v1%pr_3 not@adv failen@v%inf that@pron ben@v%pr_3 soth@n,
And yet ik have alwey a coltes tooth,And yet ik have alwey a coltes° tooth,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3888,,10,10,And yet ik have alwey a coltes tooth,And yet ik have alwey a coltes tooth,u S u Sx uS u Su S,u S u Sx uS u Su S,and@conj yet@adv ich@pron%nom haven@v%pr_1 al-wei@adv a@indef_art colt@n%gen toth@n,and@conj yet@adv ich@pron%nom haven@v%pr_1 al-wei@adv a@indef_art colt@n%gen toth@n,
As many a yeer as it is passed henne,As many a yeer as it is passed henne°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3889,,10,10,As many a yeer as it is passed henne,As many a yeer as it is passed henne,u Su S u S u S ux Sx,u Su S u S u S ux Sx,as@conj mani@gram_adj a@indef_art yer@n as@conj hit@pron ben@v%pr_3 passen@v%ppl henne@adv,as@conj mani@gram_adj a@indef_art yer@n as@conj hit@pron ben@v%pr_3 passen@v%ppl henne@adv,
Syn that my tappe of lif bigan to renne.,Sin° that my tappe of lif bigan to renne.,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3890,,10,10,Syn that my tappe of lif bigan to renne,Sin that my tappe of lif bigan to renne,u S u Sx u S uS u Sx,u S u Sx u S uS u Sx,sin@conj that@part min@pron%gen tappe@n1 of@prep lif@n biginnen@v%pt_3 to@part rennen@v1%inf,sin@conj that@part min@pron%gen tappe@n1 of@prep lif@n biginnen@v%pt_3 to@part rennen@v1%inf,
"For sikerly, whan I was bore, anon","For sikerly,° whan I was bore, anon",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3891,,10,10,For sikerly whan I was bore anon,For sikerly whan I was bore anon,u SuS u S u Sx uS,u SuS u S u Sx uS,for@conj sikerli@adv whan@adv&conj ich@pron%nom ben@v%pt_1 beren@v1%ppl an-on@adv,for@conj sikerli@adv whan@adv&conj ich@pron%nom ben@v%pt_1 beren@v1%ppl an-on@adv,
Deeth drough the tappe of lyf and leet it gon,Deeth drogh° the tappe of lif and leet it gon;,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3892,,10,10,Deeth drough the tappe of lyf and leet it gon,Deeth drogh the tappe of lif and leet it gon,u S u Sx u S u S u S,u S u Sx u S u S u S,deth@n drauen@v%pt_3 the@def_art tappe@n1 of@prep lif@n and@conj leten@v%pt_3 hit@pron gon@v%inf,deth@n drauen@v%pt_3 the@def_art tappe@n1 of@prep lif@n and@conj leten@v%pt_3 hit@pron gon@v%inf,
And ever sithe hath so the tappe yronne,"And ever sith hath so the tappe yronne,°",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3893,,10,10,And ever sithe hath so the tappe yronne,And ever sith hath so the tappe yronne,u Su Sx u S u Sx uSx,u Su S u S u Sx uSx,and@conj ever@adv sitthe@adv haven@v%pr_3 so@adv the@def_art tappe@n1 irennen@v%ppl,and@conj ever@adv sitthe@adv haven@v%pr_3 so@adv the@def_art tappe@n1 irennen@v%ppl,
Til that almoost al empty is the tonne.,Til that almost al empty is the tonne.°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3894,,10,10,Til that almoost al empty is the tonne,Til that almost al empty is the tonne,u S uS u Su S u Sx,u S uS u Su S u Sx,til@conj that@part al-most@adv al@adv empti@adj ben@v%pr_3 the@def_art tonne@n,til@conj that@part al-most@adv al@adv empti@adj ben@v%pr_3 the@def_art tonne@n,
The streem of lyf now droppeth on the chymbe.,The streem of lif now droppeth on the chimbe;°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3895,,10,10,The streem of lyf now droppeth on the chymbe,The streem of lif now droppeth on the chimbe,u S u S u Su S u Sx,u S u S u Su S u Sx,the@def_art strem@n of@prep lif@n nou@adv droppen@v%pr_3 on@prep the@def_art chimb@n,the@def_art strem@n of@prep lif@n nou@adv droppen@v%pr_3 on@prep the@def_art chimb@n,
The sely tonge may wel rynge and chymbe,The sely° tonge may wel ringe and chimbe°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3896,,10,10,The sely tonge may wel rynge and chymbe,The sely tonge may wel ringe and chimbe,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,the@def_art seli@adj tonge@n2 mouen@v3%pr_3 wel@adv ringen@v2%inf and@conj chimben@v%inf,the@def_art seli@adj tonge@n2 mouen@v3%pr_3 wel@adv ringen@v2%inf and@conj chimben@v%inf,
Of wrecchednesse that passed is ful yoore;,Of wrecchednesse that passed is ful yore;°,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3897,,10,10,Of wrecchednesse that passed is ful yoore,Of wrecchednesse that passed is ful yore,u SuSx u Su S u Sx,u SuSx u Su S u Sx,of@prep wrecchednesse@n that@pron passen@v%ppl ben@v%pr_3 ful@adv yor@adv,of@prep wrecchednesse@n that@pron passen@v%ppl ben@v%pr_3 ful@adv yor@adv,
"With olde folk, save dotage, is namoore!","With olde folk, save dotage,° is namore.”°",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3898,,10,10,With olde folk save dotage is namoore,With olde folk save dotage is namore,u Sx u Sx uSu S uSx,u Sx u Sx uSu S uSx,with@prep olde@adj folk@n sauf@prep dotage@n ben@v%pr_3 no_more@n,with@prep olde@adj folk@n sauf@prep dotage@n ben@v%pr_3 no_more@n,
Whan that oure Hoost hadde herd this sermonyng,¶Whan that our host had herd this sermoning,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3899,,10,10,Whan that oure Hoost hadde herd this sermonyng,Whan that our host had herd this sermoning,u S ux S ux S u SuS,u S u S u S u SuS,whan@adv&conj that@part oure@pron%pl_gen hoste@n2 haven@v%pt_3 heren@v%ppl this@gram_adj sermouninge@ger,whan@adv&conj that@part oure@pron%pl_gen hoste@n2 haven@v%pt_3 heren@v%ppl this@gram_adj sermouninge@ger,
He gan to speke as lordly as a kyng.,He gan to speke as lordly as a king;,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3900,,10,10,He gan to speke as lordly as a kyng,He gan to speke as lordly as a king,u S u Sx u Su S u S,u S u Sx u Su S u S,he@pron1%nom ginnen@v%pt_3 to@part speken@v%inf as@conj lordli@adv as@conj a@indef_art king@n,he@pron1%nom ginnen@v%pt_3 to@part speken@v%inf as@conj lordli@adv as@conj a@indef_art king@n,
"He seide, """"What amounteth al this wit?","He seide, “What amounteth al this wit?°",data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3901,,10,10,He seide What amounteth al this wit,He seide What amounteth al this wit,u Su S uSu S u S,u Su S uSu S u S,he@pron1%nom seien@v1%pt_3 what@pron amounten@v%pr_3 al@gram_adj this@gram_adj wit@n,he@pron1%nom seien@v1%pt_3 what@pron amounten@v%pr_3 al@gram_adj this@gram_adj wit@n,
What shul we speke alday of hooly writ?,What shul° we speke alday of holy writ?,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3902,,10,10,What shul we speke alday of hooly writ,What shul we speke alday of holy writ,u S u Sx uS u Su S,u S u Sx uS u Su S,what@adv shulen@v1%pr_pl we@pron%pl_nom speken@v%inf al_dai@adv of@prep holi@adj2 writ@n,what@adv shulen@v1%pr_pl we@pron%pl_nom speken@v%inf al_dai@adv of@prep holi@adj2 writ@n,
The devel made a reve for to preche,The devel made a reve for to preche,data/riverside_cats/RvPro_riv.cat,data/oxford_txts/RvPro_oxford.txt,data/csvs/RvPro,The Reeve's Prologue 3903,,10,10,The devel made a reve for to preche,The devel made a reve for to preche,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,the@def_art devel@n maken@v1%pt_3 a@indef_art reve@n for@prep#adv to@part prechen@v%inf,the@def_art devel@n maken@v1%pt_3 a@indef_art reve@n for@prep#adv to@part prechen@v%inf,
