OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"`And, sires, also it heeleth jalousie;","And, sirs, also it heleth jalousie;",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 366,,10,10,And sires also it heeleth jalousie,And sirs also it heleth jalousie,u Su Su S ux SuS,u S uS u Su SuS,and@conj sire@n%pl also@adv hit@pron helen@v1%pr_3 jelousie@n,and@conj sire@n%pl also@adv hit@pron helen@v1%pr_3 jelousie@n,
For though a man be falle in jalous rage,"For, though a man be falle in jalous rage",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 367,,10,10,For though a man be falle in jalous rage,For though a man be falle in jalous rage,u S u S u Sx u Su Sx,u S u S u Sx u Su Sx,for@conj though@conj a@indef_art man@n ben@v%pr_3 fallen@v%ppl in@prep jelous@adj rage@n,for@conj though@conj a@indef_art man@n ben@v%pr_3 fallen@v%ppl in@prep jelous@adj rage@n,
Lat maken with this water his potage,"Let maken° with this water his potage,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 368,,10,10,Lat maken with this water his potage,Let maken with this water his potage,u Su S u Su S uSx,u Su S u Su S uSx,leten@v%imp maken@v1%inf with@prep this@gram_adj water@n his@pron1%gen potage@n,leten@v%imp maken@v1%inf with@prep this@gram_adj water@n his@pron1%gen potage@n,
And nevere shal he moore his wyf mystriste,"And never shal he more his wif mistriste,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 369,,10,10,And nevere shal he moore his wyf mystriste,And never shal he more his wif mistriste,u Sux S u Sx u S uSx,u Su S u Sx u S uSx,and@conj never@adv shulen@v1%pr_3 he@pron1%nom more@adv%comp his@pron1%gen wif@n mistristen@v%inf,and@conj never@adv shulen@v1%pr_3 he@pron1%nom more@adv%comp his@pron1%gen wif@n mistristen@v%inf,
Though he the soothe of hir defaute wiste,Though he the sooth° of hir defaute° wiste;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 370,,10,10,Though he the soothe of hir defaute wiste,Though he the sooth of hir defaute wiste,u S u Sx u S uSu Sx,u S u S u S uSu Sx,though@conj he@pron1%nom the@def_art soth@n of@prep hire@pron1%fem_gen defaute@n witen@v1%pt_3,though@conj he@pron1%nom the@def_art soth@n of@prep hire@pron1%fem_gen defaute@n witen@v1%pt_3,
Al had she taken prestes two or thre.,Al° had she taken preestes two or three.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 371,,10,10,Al had she taken prestes two or thre,Al had she taken preestes two or three,u S u Su Su S u S,u S u Su Su S u S,al@conj haven@v%pt_3 she@pron%nom taken@v%ppl prest@n3%pl two@num_adj or@conj thre@num_adj,al@conj haven@v%pt_3 she@pron%nom taken@v%ppl prest@n3%pl two@num_adj or@conj thre@num_adj,
"`Heere is a miteyn eek, that ye may se.","Heer is a mitein° eek, that ye may see.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 372,,10,10,Heere is a miteyn eek that ye may se,Heer is a mitein eek that ye may see,ux S u Su S u S u S,u S u Su S u S u S,her@adv ben@v%pr_3 a@indef_art mitaine@n ek@adv that@pron ye@pron%pl_nom mouen@v3%pr_pl sen@v1%inf,her@adv ben@v%pr_3 a@indef_art mitaine@n ek@adv that@pron ye@pron%pl_nom mouen@v3%pr_pl sen@v1%inf,
He that his hand wol putte in this mitayn,He that his hond wol putte in this mitein,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 373,,10,10,He that his hand wol putte in this mitayn,He that his hond wol putte in this mitein,u S u S u Sx u S uS,u S u S u Sx u S uS,he@pron1%nom that@pron his@pron1%gen honde@n willen@v%pr_3 putten@v%inf in@prep this@gram_adj mitaine@n,he@pron1%nom that@pron his@pron1%gen honde@n willen@v%pr_3 putten@v%inf in@prep this@gram_adj mitaine@n,
He shal have multipliyng of his grayn,He shal have multiplying of his grein,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 374,,9,10,He shal have multipliyng of his grayn,He shal have multiplying of his grein,S u Sx uSu S u S,u S ux SuSu S u S,he@pron1%nom shulen@v1%pr_3 haven@v%inf multipliinge@ger of@prep his@pron1%gen grain@n,he@pron1%nom shulen@v1%pr_3 haven@v%inf multipliinge@ger of@prep his@pron1%gen grain@n,
"Whan he hath sowen, be it whete or otes","Whan he hath sowen, be it whete or otes",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 375,,10,10,Whan he hath sowen be it whete or otes,Whan he hath sowen be it whete or otes,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,whan@adv&conj he@pron1%nom haven@v%pr_3 souen@v1%ppl ben@v%pr_3 hit@pron whete@n or@conj ote@n%pl,whan@adv&conj he@pron1%nom haven@v%pr_3 souen@v1%ppl ben@v%pr_3 hit@pron whete@n or@conj ote@n%pl,
"So that he offre pens, or elles grotes.","So that° he offre pens,° or elles grotes.°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 376,,10,10,So that he offre pens or elles grotes,So that he offre pens or elles grotes,u S u Sx u S uS uS,u S u Sx u S uS uS,so@adv that@conj he@pron1%nom offren@v%pr_3 peni@n%pl or@conj elles@adv grot@n3%pl,so@adv that@conj he@pron1%nom offren@v%pr_3 peni@n%pl or@conj elles@adv grot@n3%pl,
"`Goode men and wommen, o thyng warne I yow:","Good men and wommen, o° thing warne I yow",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 377,,10,10,Goode men and wommen o thyng warne I yow,Good men and wommen o thing warne I yow,ux S u Su S u Sx u S,u S u Su S u Sx u S,god@adj man@n%pl and@conj womman@n%pl o@num_adj thing@n warnen@v1%pr_1 ich@pron%nom you@pron%pl_obj,god@adj man@n%pl and@conj womman@n%pl o@num_adj thing@n warnen@v1%pr_1 ich@pron%nom you@pron%pl_obj,
If any wight be in this chirche now,If any wight° be in this chirche now,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 378,,10,10,If any wight be in this chirche now,If any wight be in this chirche now,u Su S u S u Su S,u Su S u S u Su S,if@conj ani@gram_adj wight@n ben@v%pr_3 in@prep this@gram_adj chirche@n nou@adv,if@conj ani@gram_adj wight@n ben@v%pr_3 in@prep this@gram_adj chirche@n nou@adv,
"That hath doon synne horrible, that he","That hath doon sinne horrible, that° he",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 379,,0,0,That hath doon synne horrible that he,That hath doon sinne horrible that he,"      ","      ",that@pron haven@v%pr_3 don@v1%ppl sinne@n horrible@adj that@conj he@pron1%nom,that@pron haven@v%pr_3 don@v1%ppl sinne@n horrible@adj that@conj he@pron1%nom,
"Dar nat, for shame, of it yshryven be","Dar nat, for shame, of it yshriven° be",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 380,,10,10,Dar nat for shame of it yshryven be,Dar nat for shame of it yshriven be,u S u Sx u S uSu S,u S u Sx u S uSu S,durren@v%pr_3 not@adv for@prep shame@n of@prep hit@pron ishriven@v%ppl ben@v%inf,durren@v%pr_3 not@adv for@prep shame@n of@prep hit@pron ishriven@v%ppl ben@v%inf,
"Or any womman, be she yong or old","Or any womman, be she yong or old",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 381,,10,10,Or any womman be she yong or old,Or any womman be she yong or old,u Su Su S u S u S,u Su Su S u S u S,or@conj ani@gram_adj womman@n ben@v%pr_3 she@pron%nom yong@adj or@conj olde@adj,or@conj ani@gram_adj womman@n ben@v%pr_3 she@pron%nom yong@adj or@conj olde@adj,
That hath ymaked hir housbonde cokewold,"That hath ymaad hir housbond cokewold,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 382,DIFF,10,10,That hath ymaked hir housbonde cokewold,That hath ymaad hir housbond cokewold,u S uSx u Sux SuS,u S uS u Su SuS,that@pron haven@v%pr_3 imaken@v%ppl hire@pron1%fem_gen hous-bonde@n cokewold@n,that@pron haven@v%pr_3 imaken@v%ppl hire@pron1%fem_gen hous-bonde@n cokewold@n,green
Swich folk shal have no power ne no grace,Swich folk shul have no power ne no grace,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 383,,10,10,Swich folk shal have no power ne no grace,Swich folk shul have no power ne no grace,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,swich@gram_adj folk@n shulen@v1%pr_3 haven@v%inf no@conj1 pouere@n ne@conj1 no@gram_adj grace@n,swich@gram_adj folk@n shulen@v1%pr_3 haven@v%inf no@conj1 pouere@n ne@conj1 no@gram_adj grace@n,
To offren to my relikes in this place.,To offren to my reliks in this place.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 384,,10,10,To offren to my relikes in this place,To offren to my reliks in this place,u Su S u Sux S u Sx,u Su S u Su S u Sx,to@part offren@v%inf to@prep min@pron%gen relik@n%pl in@prep this@gram_adj place@n,to@part offren@v%inf to@prep min@pron%gen relik@n%pl in@prep this@gram_adj place@n,
And whoso fyndeth hym out of swich blame,And° whoso° findeth him out of swich blame,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 385,,10,10,And whoso fyndeth hym out of swich blame,And whoso findeth him out of swich blame,u Su Su S u S u Sx,u Su Su S u S u Sx,and@conj who-so@pron%nom finden@v%pr_3 him@pron%obj oute@adv#prep of@prep swich@gram_adj blame@n,and@conj who-so@pron%nom finden@v%pr_3 him@pron%obj oute@adv#prep of@prep swich@gram_adj blame@n,
He wol come up and offre a Goddes name,He wol com up and offre in Goddes name,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 386,DIFF,10,10,He wol come up and offre a Goddes name,He wol com up and offre in Goddes name,u S ux S u Sx u Su Sx,u S u S u Sx u Su Sx,he@pron1%nom willen@v%pr_3 comen@v%inf up@adv and@conj offren@v%inf o@prep2 god@n1#propn%gen name@n,he@pron1%nom willen@v%pr_3 comen@v%inf up@adv and@conj offren@v%inf in@prep god@n1#propn%gen name@n,green
And I assoille him by the auctoritee,And I assoille° him by the auctoritee,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 387,,10,10,And I assoille him by the auctoritee,And I assoille him by the auctoritee,u x Sux S u S uSuS,u x Sux S u S uSuS,and@conj ich@pron%nom assoilen@v%pr_1 him@pron%obj bi@prep the@def_art auctorite@n,and@conj ich@pron%nom assoilen@v%pr_1 him@pron%obj bi@prep the@def_art auctorite@n,
Which that by bulle ygraunted was to me.',Which that by bulle ygraunted was to me.’,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 388,,10,10,Which that by bulle ygraunted was to me,Which that by bulle ygraunted was to me,u S u Sx uSu S u S,u S u Sx uSu S u S,which@pron that@pron bi@prep bulle@n graunten@v%ppl ben@v%pt_3 to@prep me@pron2%obj,which@pron that@pron bi@prep bulle@n graunten@v%ppl ben@v%pt_3 to@prep me@pron2%obj,
"By this gaude have I wonne, yeer by yeer","¶“By this gaude° have I wonne, yeer by yeer",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 389,,10,10,By this gaude have I wonne yeer by yeer,By this gaude have I wonne yeer by yeer,u S ux Sx u Su S u S,u S ux Sx u Su S u S,bi@prep this@gram_adj gaude@n haven@v%pr_1 ich@pron%nom winnen@v%ppl yer@n bi@prep yer@n,bi@prep this@gram_adj gaude@n haven@v%pr_1 ich@pron%nom winnen@v%ppl yer@n bi@prep yer@n,
An hundred mark sith I was pardoner.,An hundred mark° sith° I was Pardoner.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 390,,10,10,An hundred mark sith I was pardoner,An hundred mark sith I was Pardoner,u Su S u S u SuS,u Su S u S u SuS,a@indef_art hundred@num_adj marke@n2 sitthe@conj ich@pron%nom ben@v%pt_1 pardoner@n,a@indef_art hundred@num_adj marke@n2 sitthe@conj ich@pron%nom ben@v%pt_1 pardoner@n,
I stonde lyk a clerk in my pulpet,I stonde lik a clerk° in my pulpet,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 391,,10,10,I stonde lyk a clerk in my pulpet,I stonde lik a clerk in my pulpet,u Su S u S u S uS,u Su S u S u S uS,ich@pron%nom stonden@v1%pr_1 like@prep a@indef_art clerk@n in@prep min@pron%gen pulpit@n,ich@pron%nom stonden@v1%pr_1 like@prep a@indef_art clerk@n in@prep min@pron%gen pulpit@n,
And whan the lewed peple is doun yset,"And whan the lewed° peple is doun yset,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 392,,10,10,And whan the lewed peple is doun yset,And whan the lewed peple is doun yset,u S u Su Sx u S uS,u S u Su Sx u S uS,and@conj whan@adv&conj the@def_art leued@adj peple@n ben@v%pr_3 doun@adv isetten@v%ppl,and@conj whan@adv&conj the@def_art leued@adj peple@n ben@v%pr_3 doun@adv isetten@v%ppl,
I preche so as ye han herd bifoore,"I preche, so as ye han herd bifore",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 393,,10,10,I preche so as ye han herd bifoore,I preche so as ye han herd bifore,u Su S u S u S uSx,u Su S u S u S uSx,ich@pron%nom prechen@v%pr_1 so@adv as@conj ye@pron%pl_nom haven@v%pr_pl heren@v%ppl biforen@adv,ich@pron%nom prechen@v%pr_1 so@adv as@conj ye@pron%pl_nom haven@v%pr_pl heren@v%ppl biforen@adv,
And telle an hundred false japes moore.,And telle an hundred false japes° more.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 394,,10,10,And telle an hundred false japes moore,And telle an hundred false japes more,u Sx u Su Su Su Sx,u Sx u Su Su Su Sx,and@conj tellen@v%pr_1 a@indef_art hundred@num_adj fals@adj jape@n%pl more@adj%comp,and@conj tellen@v%pr_1 a@indef_art hundred@num_adj fals@adj jape@n%pl more@adj%comp,
Thanne peyne I me to strecche forth the nekke,Than peine I° me to strecche forth the nekke,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 395,,10,10,Thanne peyne I me to strecche forth the nekke,Than peine I me to strecche forth the nekke,ux Sx u S u Su S u Sx,u Sx u S u Su S u Sx,thanne@adv peinen@v%pr_1 ich@pron%nom me@pron2%obj to@part strecchen@v%inf forth@adv the@def_art nekke@n,thanne@adv peinen@v%pr_1 ich@pron%nom me@pron2%obj to@part strecchen@v%inf forth@adv the@def_art nekke@n,
And est and west upon the peple I bekke,"And est and west upon the peple I bekke,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 396,,10,10,And est and west upon the peple I bekke,And est and west upon the peple I bekke,u S u S uS u Sx u Sx,u S u S uS u Sx u Sx,and@conj est@n#adv and@conj west@adv upon@prep the@def_art peple@n ich@pron%nom bekken@v%pr_1,and@conj est@n#adv and@conj west@adv upon@prep the@def_art peple@n ich@pron%nom bekken@v%pr_1,
As dooth a dowve sittynge on a berne.,As doth a dowve° sitting on a berne.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 397,,10,10,As dooth a dowve sittynge on a berne,As doth a dowve sitting on a berne,u S u Sx uSu S u Sx,u S u Su Su S u Sx,as@conj don@v1%pr_3 a@indef_art douve@n sitten@v%prp_abs on@prep a@indef_art bern@n2,as@conj don@v1%pr_3 a@indef_art douve@n sitten@v%prp_abs on@prep a@indef_art bern@n2,
Myne handes and my tonge goon so yerne,"Min hondes and my tonge goon so yerne,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 398,,10,10,Myne handes and my tonge goon so yerne,Min hondes and my tonge goon so yerne,ux Su S u Sx u S uSx,u Su S u Sx u S uSx,min@pron%gen honde@n%pl and@conj min@pron%gen tonge@n2 gon@v%pr_pl so@adv yerne@adv,min@pron%gen honde@n%pl and@conj min@pron%gen tonge@n2 gon@v%pr_pl so@adv yerne@adv,
That it is joye to se my bisynesse.,That it is joy to see my bisinesse.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 399,,10,10,That it is joye to se my bisynesse,That it is joy to see my bisinesse,u S u Su S x u SuSx,u S u S u S u SuSx,that@conj hit@pron ben@v%pr_3 joie@n to@part sen@v1%inf min@pron%gen bisinesse@n,that@conj hit@pron ben@v%pr_3 joie@n to@part sen@v1%inf min@pron%gen bisinesse@n,
Of avarice and of swich cursednesse,Of avarice and of swich cursednesse°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 400,,10,10,Of avarice and of swich cursednesse,Of avarice and of swich cursednesse,u SuSx u S u SuSx,u SuSx u S u SuSx,of@prep avarice@n and@conj of@prep swich@gram_adj cursednesse@n,of@prep avarice@n and@conj of@prep swich@gram_adj cursednesse@n,
"Is al my prechyng, for to make hem free","Is al my preching, for to make hem free°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 401,,10,10,Is al my prechyng for to make hem free,Is al my preching for to make hem free,u S u Su S u Sx u S,u S u Su S u Sx u S,ben@v%pr_3 al@gram_adj min@pron%gen prechinge@ger for@prep#adv to@part maken@v1%inf hem@pron%pl_obj fre@adj,ben@v%pr_3 al@gram_adj min@pron%gen prechinge@ger for@prep#adv to@part maken@v1%inf hem@pron%pl_obj fre@adj,
"To yeven hir pens, and namely unto me.","To yeve° her pens,° and namely° unto me.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 402,DIFF,10,10,To yeven hir pens and namely unto me,To yeve her pens and namely unto me,u Su S u S uSx uS x,u Sx u S u SuS uS x,to@part yeven@v%inf here@pron%pl_gen peni@n%pl and@conj nameli@adv unto@prep me@pron2%obj,to@part yeven@v%inf here@pron%pl_gen peni@n%pl and@conj nameli@adv unto@prep me@pron2%obj,green
For myn entente is nat but for to wynne,"For my entente is nat but° for to winne,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 403,DIFF,10,10,For myn entente is nat but for to wynne,For my entente is nat but for to winne,u S uSx u S u S u Sx,u S uSx u S u S u Sx,for@conj min@pron%gen entente@n ben@v%pr_3 not@adv but@conj for@prep#adv to@part winnen@v%inf,for@conj min@pron%gen entente@n ben@v%pr_3 not@adv but@conj for@conj to@part winnen@v%inf,green
And nothyng for correccioun of synne.,And no thing° for correccioun of sinne.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 404,DIFF,10,10,And nothyng for correccioun of synne,And no thing for correccioun of sinne,u Su S uSuS u Sx,u S u S uSuS u Sx,and@conj no-thing@adv for@prep correccioun@n of@prep sinne@n,and@conj no@adj thing@n for@prep correccioun@n of@prep sinne@n,green
"I rekke nevere, whan that they been beryed","I rekke never,° whan that they ben beried,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 405,,10,10,I rekke nevere whan that they been beryed,I rekke never whan that they ben beried,u Sx uSx u S u S xuS,u Sx uS u S u S xuS,ich@pron%nom recchen@v2%pr_1 never@adv whan@adv&conj that@part thei@pron%pl_nom ben@v%pr_pl birien@v%ppl,ich@pron%nom recchen@v2%pr_1 never@adv whan@adv&conj that@part thei@pron%pl_nom ben@v%pr_pl birien@v%ppl,
Though that hir soules goon a-blakeberyed!,Though that her soules goon ablakeberied!°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 406,,10,10,Though that hir soules goon ablakeberyed,Though that her soules goon ablakeberied,u S u Sx u SuSxuS,u S u Sx u SuSxuS,though@conj that@part here@pron%pl_gen soule@n%pl gon@v%pr_pl a-blakeberied@ppl_abs,though@conj that@part here@pron%pl_gen soule@n%pl gon@v%pr_pl a-blakeberied@ppl_abs,
"For certes, many a predicacioun","For certes, many a predicacioun°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 407,,10,10,For certes many a predicacioun,For certes many a predicacioun,u Su Su S xuSuS,u Su Su S xuSuS,for@conj certes@adv mani@gram_adj a@indef_art predicacioun@n,for@conj certes@adv mani@gram_adj a@indef_art predicacioun@n,
Comth ofte tyme of yvel entencioun;,Comth ofte time of ivel entencioun,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 408,,10,10,Comth ofte tyme of yvel entencioun,Comth ofte time of ivel entencioun,u Sx ux S uS uSuS,u Sx ux S uS uSuS,comen@v%pr_3 ofte@adj time@n of@prep ivel@adj entencioun@n,comen@v%pr_3 ofte@adj time@n of@prep ivel@adj entencioun@n,
Som for plesance of folk and flaterye,Som for plesaunce of° folk and flaterie,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 409,,0,10,Som for plesance of folk and flaterye,Som for plesaunce of folk and flaterie,"      ",u S uSx u S u SuS,som@pron for@prep plesaunce@n1 of@prep folk@n and@conj flaterie@n,som@pron for@prep plesaunce@n1 of@prep folk@n and@conj flaterie@n,
To been avaunced by ypocrisye,To been avaunced° by ipocrisie,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 410,,0,10,To been avaunced by ypocrisye,To been avaunced by ipocrisie,"    ",u S uSu S uSuS,to@part ben@v%inf avauncen@v%ppl bi@prep ipocrisie@n,to@part ben@v%inf avauncen@v%ppl bi@prep ipocrisie@n,
"And som for veyne glorie, and som for hate.","And som for veine glorie,° and som for hate.",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 411,,10,10,And som for veyne glorie and som for hate,And som for veine glorie and som for hate,u S u Sx uS u S u Sx,u S u Sx uS u S u Sx,and@conj som@pron for@prep vein@adj glorie@n and@conj som@pron for@prep hate@n,and@conj som@pron for@prep vein@adj glorie@n and@conj som@pron for@prep hate@n,
For whan I dar noon oother weyes debate,"For, whan I dar non other weyes° debate",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 412,,10,10,For whan I dar noon oother weyes debate,For whan I dar non other weyes debate,u S u S u S uS uSx,u S u S u S uS uSx,for@conj whan@adv&conj ich@pron%nom durren@v%pr_1 non@gram_adj other@gram_adj wei@n%pl debaten@v1%inf,for@conj whan@adv&conj ich@pron%nom durren@v%pr_1 non@gram_adj other@gram_adj wei@n%pl debaten@v1%inf,
Thanne wol I stynge hym with my tonge smerte,Than wol I stinge him with my tonge smerte°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 413,,10,10,Thanne wol I stynge hym with my tonge smerte,Than wol I stinge him with my tonge smerte,ux S u Sx u S u Su Sx,u S u Sx u S u Su Sx,thanne@adv willen@v%pr_1 ich@pron%nom stingen@v%inf him@pron%obj with@prep min@pron%gen tonge@n2 smerte@adv,thanne@adv willen@v%pr_1 ich@pron%nom stingen@v%inf him@pron%obj with@prep min@pron%gen tonge@n2 smerte@adv,
"In prechyng, so that he shal nat asterte","In preching, so that he shal nat asterte°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 414,,10,10,In prechyng so that he shal nat asterte,In preching so that he shal nat asterte,u Su S u S u S uSx,u Su S u S u S uSx,in@prep prechinge@ger so@adv that@conj he@pron1%nom shulen@v1%pr_3 not@adv asterten@v%inf,in@prep prechinge@ger so@adv that@conj he@pron1%nom shulen@v1%pr_3 not@adv asterten@v%inf,
"To been defamed falsly, if that he","To been defamed falsly, if that he",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 415,,10,10,To been defamed falsly if that he,To been defamed falsly if that he,u S uSu Su S u S,u S uSu Su S u S,to@part ben@v%inf defamen@v%ppl falsli@adv if@conj that@part he@pron1%nom,to@part ben@v%inf defamen@v%ppl falsli@adv if@conj that@part he@pron1%nom,
Hath trespased to my bretheren or to me.,Hath trespased° to my brethren or to me.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 416,,10,10,Hath trespased to my bretheren or to me,Hath trespased to my brethren or to me,u SuS u S uSx u S x,u SuS u S uS u S x,haven@v%pr_3 trespassen@v%ppl to@prep min@pron%gen brother@n%pl or@conj to@prep me@pron2%obj,haven@v%pr_3 trespassen@v%ppl to@prep min@pron%gen brother@n%pl or@conj to@prep me@pron2%obj,
For though I telle noght his propre name,"For, though I telle noght his propre name",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 417,,10,10,For though I telle noght his propre name,For though I telle noght his propre name,u S u Su S u Su Sx,u S u Su S u Su Sx,for@conj though@conj ich@pron%nom tellen@v%pr_1 nought@adv his@pron1%gen propre@adj name@n,for@conj though@conj ich@pron%nom tellen@v%pr_1 nought@adv his@pron1%gen propre@adj name@n,
