OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Ne nevere hadde I thyng so lief, ne levere","Ne never hadde I thing so leef,° ne lever,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 572,,10,10,Ne nevere hadde I thyng so lief ne levere,Ne never hadde I thing so leef ne lever,u Sux Sx u S u S u Sxx,u Su Sx u S u S u Sx,ne@adv never@adv haven@v%pt_1 ich@pron%nom thing@n so@adv lef@adj ne@conj1 lef@adj%comp,ne@adv never@adv haven@v%pt_1 ich@pron%nom thing@n so@adv lef@adj ne@conj1 lef@adj%comp,
"As hym, God woot, ne nevere shal namo.","As him, God woot! ne never shal namo.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 573,,10,10,As hym God woot ne nevere shal namo,As him God woot ne never shal namo,u S u S u Sux S uS,u S u S u Su S uS,as@conj him@pron%obj god@n1#propn witen@v1%pr_3 ne@conj1 never@adv shulen@v1%pr_1 no_mo@adv%comp,as@conj him@pron%obj god@n1#propn witen@v1%pr_3 ne@conj1 never@adv shulen@v1%pr_1 no_mo@adv%comp,
This laste lenger than a yeer or two,¶“This lasteth lenger than a yeer or two,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 574,DIFF,10,10,This laste lenger than a yeer or two,This lasteth lenger than a yeer or two,u Su Su S u S u S,u Su Su S u S u S,this@pron lasten@v1%pr_3 lengere@adv%comp than@conj a@indef_art yer@n or@conj two@num_adj,this@pron lasten@v1%pr_3 lengere@adv%comp than@conj a@indef_art yer@n or@conj two@num_adj,green
That I supposed of hym noght but good.,That I supposed of him noght° but good.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 575,,10,10,That I supposed of hym noght but good,That I supposed of him noght but good,u S uSu S u S u S,u S uSu S u S u S,that@conj ich@pron%nom supposen@v%pt_1 of@prep him@pron%obj nought@pron but@conj god@n2,that@conj ich@pron%nom supposen@v%pt_1 of@prep him@pron%obj nought@pron but@conj god@n2,
"But finally, thus atte laste it stood","But finally, thus atte laste it stood",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 576,,10,10,But finally thus atte laste it stood,But finally thus atte laste it stood,u SuS u Su Sx u S,u SuS u Su Sx u S,but@conj finalli@adv thus@adv atte@prep laste@adj#n%sup hit@pron stonden@v1%pt_3,but@conj finalli@adv thus@adv atte@prep laste@adj#n%sup hit@pron stonden@v1%pt_3,
That Fortune wolde that he moste twynne,That fortune wolde that he moste twinne°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 577,,10,10,That Fortune wolde that he moste twynne,That fortune wolde that he moste twinne,u Sux Su S u Su Sx,u Sux Su S u Su Sx,that@conj fortune@n#propn willen@v%pt_3 that@conj he@pron1%nom moten@v2%pt_3 twinnen@v1%inf,that@conj fortune@n#propn willen@v%pt_3 that@conj he@pron1%nom moten@v2%pt_3 twinnen@v1%inf,
Out of that place which that I was inne.,Out of that place which that I was inne.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 578,,10,10,Out of that place which that I was inne,Out of that place which that I was inne,u S u Su S u S u Sx,u S u Su S u S u Sx,oute@adv#prep of@prep that@art&gram_adj place@n which@pron that@pron ich@pron%nom ben@v%pt_1 inne@prep,oute@adv#prep of@prep that@art&gram_adj place@n which@pron that@pron ich@pron%nom ben@v%pt_1 inne@prep,
"Wher me was wo, that is no questioun;","Wher° me was wo,° that is no questioun;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 579,,10,10,Wher me was wo that is no questioun,Wher me was wo that is no questioun,u S u S u S u SuS,u S u S u S u SuS,whether@conj me@pron2%obj ben@v%pt_3 wo@n that@pron ben@v%pr_3 no@gram_adj questioun@n,whether@conj me@pron2%obj ben@v%pt_3 wo@n that@pron ben@v%pr_3 no@gram_adj questioun@n,
I kan nat make of it discripsioun.,I can nat make of it discripcioun;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 580,DIFF,10,10,I kan nat make of it discripsioun,I can nat make of it discripcioun,u S u Sx u S uSuS,u S u Sx u S uSuS,ich@pron%nom connen@v%pr_1 not@adv maken@v1%inf of@prep hit@pron descripcioun@n,ich@pron%nom connen@v%pr_1 not@adv maken@v1%inf of@prep hit@pron descripcioun@n,green
For o thyng dar I tellen boldely:,For o° thing dar I tellen boldely,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 581,,10,10,For o thyng dar I tellen boldely,For o thing dar I tellen boldely,u S u S u Su SuS,u S u S u Su SuS,for@conj o@num_adj thing@n durren@v%pr_1 ich@pron%nom tellen@v%inf boldeliche@adv,for@conj o@num_adj thing@n durren@v%pr_1 ich@pron%nom tellen@v%inf boldeliche@adv,
I knowe what is the peyne of deeth therby;,I knowe what is the peine of deth therby;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 582,,10,10,I knowe what is the peyne of deeth therby,I knowe what is the peine of deth therby,u Sx u S u Sx u S uS,u Sx u S u Sx u S uS,ich@pron%nom knouen@v%pr_1 what@pron ben@v%pr_3 the@def_art peine@n of@prep deth@n ther-bi@adv,ich@pron%nom knouen@v%pr_1 what@pron ben@v%pr_3 the@def_art peine@n of@prep deth@n ther-bi@adv,
Swich harm I felte for he ne myghte bileve.,Swich harm I felt for° he ne might bileve.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 583,,10,10,Swich harm I felte for he ne myghte bileve,Swich harm I felt for he ne might bileve,u S u Sx u S u Sx uSx,u S u S u S u S uSx,swich@gram_adj harm@n ich@pron%nom felen@v1%pt_1 for@conj he@pron1%nom ne@adv mouen@v3%pt_3 bileven@v1%inf,swich@gram_adj harm@n ich@pron%nom felen@v1%pt_1 for@conj he@pron1%nom ne@adv mouen@v3%pt_3 bileven@v1%inf,
So on a day of me he took his leve,So on a day° of me he took his leve,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 584,,10,10,So on a day of me he took his leve,So on a day of me he took his leve,u S u S u S u S u Sx,u S u S u S u S u Sx,so@adv on@prep a@indef_art dai@n of@prep me@pron2%obj he@pron1%nom taken@v%pt_3 his@pron1%gen leve@n2,so@adv on@prep a@indef_art dai@n of@prep me@pron2%obj he@pron1%nom taken@v%pt_3 his@pron1%gen leve@n2,
So sorwefully eek that I wende verraily,"So sorwefully eek, that I wend verraily°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 585,,0,0,So sorwefully eek that I wende verraily,So sorwefully eek that I wend verraily,"      ",u Suux S u S u SuS,so@adv sorwefulli@adv ek@adv that@conj ich@pron%nom wenen@v2%pt_1 verreilli@adv,so@adv sorwefulli@adv ek@adv that@conj ich@pron%nom wenen@v2%pt_1 verreilli@adv,
That he had felt as muche harm as I,That he had felt as muche harm as I,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 586,,10,10,That he had felt as muche harm as I,That he had felt as muche harm as I,u S u S u Su S u S,u S u S u Su S u S,that@conj he@pron1%nom haven@v%pt_3 felen@v1%ppl as@conj muche@adj harm@n as@conj ich@pron%nom,that@conj he@pron1%nom haven@v%pt_3 felen@v1%ppl as@conj muche@adj harm@n as@conj ich@pron%nom,
Whan that I herde hym speke and saugh his hewe.,"Whan that I herde him speke, and saugh his hewe.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 587,,10,10,Whan that I herde hym speke and saugh his hewe,Whan that I herde him speke and saugh his hewe,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,whan@adv&conj that@part ich@pron%nom heren@v%pt_1 him@pron%obj speken@v%inf and@conj sen@v1%pt_1 his@pron1%gen heu@n,whan@adv&conj that@part ich@pron%nom heren@v%pt_1 him@pron%obj speken@v%inf and@conj sen@v1%pt_1 his@pron1%gen heu@n,
"But nathelees, I thoughte he was so trewe","But nathelees, I thoughte he was so trewe",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 588,,10,10,But nathelees I thoughte he was so trewe,But nathelees I thoughte he was so trewe,u SuS u Sx u S u Sx,u SuS u Sx u S u Sx,but@conj no-the-lesse@adv ich@pron%nom thinken@v2%pt_1 he@pron1%nom ben@v%pt_3 so@adv treu@adj,but@conj no-the-lesse@adv ich@pron%nom thinken@v2%pt_1 he@pron1%nom ben@v%pt_3 so@adv treu@adj,
And eek that he repaire sholde ageyn,And eek that he repaire° sholde agein,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 589,,10,10,And eek that he repaire sholde ageyn,And eek that he repaire sholde agein,u S u S uSu Sx uS,u S u S uSu Sx uS,and@conj ek@adv that@conj he@pron1%nom repairen@v%inf shulen@v1%pt_3 ayen@adv,and@conj ek@adv that@conj he@pron1%nom repairen@v%inf shulen@v1%pt_3 ayen@adv,
"Withinne a litel while, sooth to seyn;","Withinne a litel while, sooth to seyn;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 590,,10,10,Withinne a litel while sooth to seyn,Withinne a litel while sooth to seyn,uSx u Su Su S u S,uSx u Su Su S u S,with-inne@prep a@indef_art litel@adj whil@n soth@n to@part seien@v1%inf,with-inne@prep a@indef_art litel@adj whil@n soth@n to@part seien@v1%inf,
And resoun wolde eek that he moste go,And reson wolde° eek that he moste go,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 591,,10,10,And resoun wolde eek that he moste go,And reson wolde eek that he moste go,u Su Sx u S u Su S,u Su Sx u S u Su S,and@conj resoun@n2 willen@v%pt_3 ek@adv that@conj he@pron1%nom moten@v2%pt_3 gon@v%inf,and@conj resoun@n2 willen@v%pt_3 ek@adv that@conj he@pron1%nom moten@v2%pt_3 gon@v%inf,
"For his honour, as ofte it happeth so","For his honour, as ofte it happeth° so",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 592,,10,10,For his honour as ofte it happeth so,For his honour as ofte it happeth so,u S uS u Sx u Su S,u S uS u Sx u Su S,for@prep his@pron1%gen honour@n as@conj ofte@adv hit@pron happen@v1%pr_3 so@adv,for@prep his@pron1%gen honour@n as@conj ofte@adv hit@pron happen@v1%pr_3 so@adv,
That I made vertu of necessitee,"That I made vertu° of necessitee,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 593,,10,10,That I made vertu of necessitee,That I made vertu of necessitee,u S ux Su S uSuS,u S ux Su S uSuS,that@conj ich@pron%nom maken@v1%pt_1 vertu@n of@prep necessite@n,that@conj ich@pron%nom maken@v1%pt_1 vertu@n of@prep necessite@n,
"And took it wel, syn that it moste be.","And took it wel, sin that it moste be.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 594,,10,10,And took it wel syn that it moste be,And took it wel sin that it moste be,u S u S u S u Su S,u S u S u S u Su S,and@conj taken@v%pt_3 hit@pron wel@adv sin@conj that@part hit@pron moten@v2%pt_3 ben@v%inf,and@conj taken@v%pt_3 hit@pron wel@adv sin@conj that@part hit@pron moten@v2%pt_3 ben@v%inf,
"As I best myghte, I hidde fro hym my sorwe","As I best mighte,° I hidde fro him my sorwe",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 595,,10,10,As I best myghte I hidde fro hym my sorwe,As I best mighte I hidde fro him my sorwe,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,as@conj ich@pron%nom best@adv%sup mouen@v3%pt_1 ich@pron%nom hiden@v%pt_1 from@prep him@pron%obj min@pron%gen sorwe@n,as@conj ich@pron%nom best@adv%sup mouen@v3%pt_1 ich@pron%nom hiden@v%pt_1 from@prep him@pron%obj min@pron%gen sorwe@n,
"And took hym by the hond, Seint John to borwe","And took him by the hond, Seint John to borwe,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 596,,10,10,And took hym by the hond Seint John to borwe,And took him by the hond Seint John to borwe,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj taken@v%pt_1 him@pron%obj bi@prep the@def_art honde@n seinte@adj john@n1#propn to@part borgh@n,and@conj taken@v%pt_1 him@pron%obj bi@prep the@def_art honde@n seinte@adj john@n1#propn to@part borgh@n,
"And seyde hym thus: `Lo, I am youres al;","And seide him° thus: ‘Lo, I am youres al;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 597,,10,10,And seyde hym thus Lo I am youres al,And seide him thus Lo I am youres al,u Sx u S u S u Su S,u Sx u S u S u Su S,and@conj seien@v1%pt_1 him@pron%obj thus@adv lo@interj ich@pron%nom ben@v%pr_1 youres@pron%pl al@adv,and@conj seien@v1%pt_1 him@pron%obj thus@adv lo@interj ich@pron%nom ben@v%pr_1 youres@pron%pl al@adv,
Beth swich as I to yow have been and shal.',"Beth swich as I to yow have been, and shal.’",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 598,,10,10,Beth swich as I to yow have been and shal,Beth swich as I to yow have been and shal,u S u S u S ux S u S,u S u S u S ux S u S,ben@v%imp swich@gram_adj as@conj ich@pron%nom to@prep you@pron%pl_obj haven@v%pr_1 ben@v%ppl and@conj shulen@v1%pr_1,ben@v%imp swich@gram_adj as@conj ich@pron%nom to@prep you@pron%pl_obj haven@v%pr_1 ben@v%ppl and@conj shulen@v1%pr_1,
"What he answerde, it nedeth noght reherce;","What he answerde, it nedeth noght° reherce,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 599,,10,10,What he answerde it nedeth noght reherce,What he answerde it nedeth noght reherce,u S uSx u Su S uSx,u S uSx u Su S uSx,what@pron he@pron1%nom answeren@v%pt_3 hit@pron neden@v2%pr_3 nought@adv rehersen@v%inf,what@pron he@pron1%nom answeren@v%pt_3 hit@pron neden@v2%pr_3 nought@adv rehersen@v%inf,
"Who kan sey bet than he, who kan do werse?","Who can sey bet than he, who can do werse?",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 600,,10,10,Who kan sey bet than he who kan do werse,Who can sey bet than he who can do werse,u S u S u S u S u Sx,u S u S u S u S u Sx,who@pron%nom connen@v%pr_3 seien@v1%inf bet@adv%comp than@conj he@pron1%nom who@pron%nom connen@v%pr_3 don@v1%inf werse@adj%comp,who@pron%nom connen@v%pr_3 seien@v1%inf bet@adv%comp than@conj he@pron1%nom who@pron%nom connen@v%pr_3 don@v1%inf werse@adj%comp,
"Whan he hath al wel seyd, thanne hath he doon.","Whan he hath al wel seid, thanne hath he doon.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 601,,10,10,Whan he hath al wel seyd thanne hath he doon,Whan he hath al wel seid thanne hath he doon,u S u S u S ux S u S,u S u S u S ux S u S,whan@adv&conj he@pron1%nom haven@v%pr_3 al@gram_adjas_n wel@adv seien@v1%ppl thanne@adv haven@v%pr_3 he@pron1%nom don@v1%ppl,whan@adv&conj he@pron1%nom haven@v%pr_3 al@gram_adjas_n wel@adv seien@v1%ppl thanne@adv haven@v%pr_3 he@pron1%nom don@v1%ppl,
`Therfore bihoveth hire a ful long spoon,‘Therfor bihoveth him° a ful long spoon,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 602,DIFF,10,10,Therfore bihoveth hire a ful long spoon,Therfor bihoveth him a ful long spoon,uSx uSu Sx u S u S,uS uSu S u S u S,ther-fore@adv bihoven@v%pr_3 hire@pron2%fem_obj a@indef_art ful@adv long@adj1 spon@n,ther-fore@adv bihoven@v%pr_3 him@pron%obj a@indef_art ful@adv long@adj1 spon@n,green
"That shal ete with a feend,' thus herde I seye.","That shal ete with a feend,’ thus herde I seye.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 603,,10,10,That shal ete with a feend thus herde I seye,That shal ete with a feend thus herde I seye,u S ux S u S u Sx u S,u S ux S u S u Sx u S,that@pron shulen@v1%pr_3 eten@v%inf with@prep a@indef_art fend@n thus@adv heren@v%pt_1 ich@pron%nom seien@v1%inf,that@pron shulen@v1%pr_3 eten@v%inf with@prep a@indef_art fend@n thus@adv heren@v%pt_1 ich@pron%nom seien@v1%inf,
So atte laste he moste forth his weye,"¶So atte laste he moste forth his weye,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 604,,10,10,So atte laste he moste forth his weye,So atte laste he moste forth his weye,u Su Sx u Su S u S,u Su Sx u Su S u S,so@adv atte@prep laste@adj#n%sup he@pron1%nom moten@v2%pt_3 forth@adv his@pron1%gen wei@n,so@adv atte@prep laste@adj#n%sup he@pron1%nom moten@v2%pt_3 forth@adv his@pron1%gen wei@n,
And forth he fleeth til he cam ther hym leste.,"And forth he fleeth, til he cam ther° him leste°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 605,,10,10,And forth he fleeth til he cam ther hym leste,And forth he fleeth til he cam ther him leste,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj forth@adv he@pron1%nom flien@v%pr_3 til@conj he@pron1%nom comen@v%pt_3 ther@adv him@pron%obj listen@v1%pt_3,and@conj forth@adv he@pron1%nom flien@v%pr_3 til@conj he@pron1%nom comen@v%pt_3 ther@adv him@pron%obj listen@v1%pt_3,
Whan it cam hym to purpos for to reste,Whan it cam him to purpos° for to reste.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 606,,10,10,Whan it cam hym to purpos for to reste,Whan it cam him to purpos for to reste,u S u S u Su S u Sx,u S u S u Su S u Sx,whan@adv&conj hit@pron comen@v%pt_3 him@pron%obj to@prep purpos@n for@prep#adv to@part resten@v1%inf,whan@adv&conj hit@pron comen@v%pt_3 him@pron%obj to@prep purpos@n for@prep#adv to@part resten@v1%inf,
I trowe he hadde thilke text in mynde,I trowe he hadde thilke text in minde,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 607,,10,10,I trowe he hadde thilke text in mynde,I trowe he hadde thilke text in minde,u Sx u Su Su S u Sx,u Sx u Su Su S u Sx,ich@pron%nom trouen@v%pr_3 he@pron1%nom haven@v%pt_3 thilke@gram_adj texte@n in@prep minde@n1,ich@pron%nom trouen@v%pr_3 he@pron1%nom haven@v%pt_3 thilke@gram_adj texte@n in@prep minde@n1,
"That `alle thyng, repeirynge to his kynde","That ‘Alle thing, repairing° to his kinde,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 608,,10,10,That alle thyng repeirynge to his kynde,That Alle thing repairing to his kinde,u Sx u SuSu S u Sx,u Su S uSu S u Sx,that@conj al@gram_adj thing@n repairen@v%prp_abs to@prep his@pron1%gen kinde@n,that@conj al@gram_adj thing@n repairen@v%prp_abs to@prep his@pron1%gen kinde@n,
"Gladeth hymself;' thus seyn men, as I gesse.","Gladeth himself’; thus seyn men, as I gesse;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 609,,10,10,Gladeth hymself thus seyn men as I gesse,Gladeth himself thus seyn men as I gesse,uS uS u S u S u Sx,uS uS u S u S u Sx,gladen@v%pr_3 him-self@pron thus@adv seien@v1%pr_pl man@n%pl as@conj ich@pron%nom gessen@v%pr_1,gladen@v%pr_3 him-self@pron thus@adv seien@v1%pr_pl man@n%pl as@conj ich@pron%nom gessen@v%pr_1,
Men loven of propre kynde newefangelnesse,"Men loven of propre kind° newfangelnesse,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 610,,10,10,Men loven of propre kynde newefangelnesse,Men loven of propre kind newfangelnesse,u Sx u Sx ux SuSuSx,u Su S ux S uSuSx,man@n%pl loven@v1%pr_pl of@prep propre@adj kinde@n neue-fangelnesse@n,man@n%pl loven@v1%pr_pl of@prep propre@adj kinde@n neue-fangelnesse@n,
As briddes doon that men in cages fede.,As briddes doon that men in cages fede.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 611,,10,10,As briddes doon that men in cages fede,As briddes doon that men in cages fede,u Su S u S u Su Sx,u Su S u S u Su Sx,as@conj brid@n%pl don@v1%pr_pl that@pron man@n%pl in@prep cage@n%pl feden@v%pr_pl,as@conj brid@n%pl don@v1%pr_pl that@pron man@n%pl in@prep cage@n%pl feden@v%pr_pl,
For though thou nyght and day take of hem hede,For though thou night and day take of hem hede,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 612,,10,10,For though thou nyght and day take of hem hede,For though thou night and day take of hem hede,u S u S u S ux S u Sx,u S u S u S ux S u Sx,for@conj though@conj thou@pron%nom night@n and@conj dai@n taken@v%pr_2 of@prep hem@pron%pl_obj hed@n2,for@conj though@conj thou@pron%nom night@n and@conj dai@n taken@v%pr_2 of@prep hem@pron%pl_obj hed@n2,
And strawe hir cage faire and softe as silk,And strawe° hir cage faire and softe as silk,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 613,,10,10,And strawe hir cage faire and softe as silk,And strawe hir cage faire and softe as silk,u Sx u Su Sx u Sx u S,u Sx u Su Sx u Sx u S,and@conj streuen@v%pr_2 here@pron%pl_gen cage@n faire@adv and@conj softe@adj as@conj silke@n,and@conj streuen@v%pr_2 here@pron%pl_gen cage@n faire@adv and@conj softe@adj as@conj silke@n,
"And yeve hem sugre, hony, breed and milk","And yeve hem sugre, hony, breed and milk",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 614,,10,10,And yeve hem sugre hony breed and milk,And yeve hem sugre hony breed and milk,u Sx u Su Su S u S,u Sx u Su Su S u S,and@conj yeven@v%pr_2 hem@pron%pl_obj sugre@n honi@n bred@n1 and@conj milk@n,and@conj yeven@v%pr_2 hem@pron%pl_obj sugre@n honi@n bred@n1 and@conj milk@n,
Yet right anon as that his dore is uppe,"Yet right anon,° as that his dore is uppe,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 615,,10,10,Yet right anon as that his dore is uppe,Yet right anon as that his dore is uppe,u S uS u S u Sx u Sx,u S uS u S u Sx u Sx,yet@adv righte@adv an-on@adv as@conj that@part his@pron1%gen dore@n1 ben@v%pr_3 uppe@adv,yet@adv righte@adv an-on@adv as@conj that@part his@pron1%gen dore@n1 ben@v%pr_3 uppe@adv,
He with his feet wol spurne adoun his cuppe,He with his feet wol spurne° adoun his cuppe,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 616,,10,10,He with his feet wol spurne adoun his cuppe,He with his feet wol spurne adoun his cuppe,u S u S u Sx uS u Sx,u S u S u Sx uS u Sx,he@pron1%nom with@prep his@pron1%gen fot@n%pl willen@v%pr_3 spurnen@v%inf adoun@adv his@pron1%gen cuppe@n,he@pron1%nom with@prep his@pron1%gen fot@n%pl willen@v%pr_3 spurnen@v%inf adoun@adv his@pron1%gen cuppe@n,
And to the wode he wole and wormes ete;,And to the wode° he wol° and wormes ete;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 617,,10,10,And to the wode he wole and wormes ete,And to the wode he wol and wormes ete,u S u Sx u Sx u Su Sx,u S u Sx u S u Su Sx,and@conj to@prep the@def_art wode@n he@pron1%nom willen@v%pr_3 and@conj worm@n%pl eten@v%inf,and@conj to@prep the@def_art wode@n he@pron1%nom willen@v%pr_3 and@conj worm@n%pl eten@v%inf,
So newefangel been they of hire mete,"So newefangel° been they of hir mete,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 618,,10,10,So newefangel been they of hire mete,So newefangel been they of hir mete,u SuSu S u S ux Sx,u SuSu S u S u Sx,so@adv neue-fangel@adj ben@v%pr_pl thei@pron%pl_nom of@prep here@pron%pl_gen mete@n1,so@adv neue-fangel@adj ben@v%pr_pl thei@pron%pl_nom of@prep here@pron%pl_gen mete@n1,
And loven novelries of propre kynde,And loven novelries° of propre kinde;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 619,,10,10,And loven novelries of propre kynde,And loven novelries of propre kinde,u Su SuSu S ux Sx,u Su SuSu S ux Sx,and@conj loven@v1%pr_pl novelrie@n%pl of@prep propre@adj kinde@n,and@conj loven@v1%pr_pl novelrie@n%pl of@prep propre@adj kinde@n,
No gentillesse of blood ne may hem bynde.,No gentillesse of blood ne may hem binde.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 620,,10,10,No gentillesse of blood ne may hem bynde,No gentillesse of blood ne may hem binde,u SuSx u S u S u Sx,u SuSx u S u S u Sx,no@gram_adj gentilesse@n of@prep blod@n1 ne@adv mouen@v3%pr_3 hem@pron%pl_obj binden@v%inf,no@gram_adj gentilesse@n of@prep blod@n1 ne@adv mouen@v3%pr_3 hem@pron%pl_obj binden@v%inf,
"So ferde this tercelet, allas the day!","So ferd° this tercelet, allas the day!",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 621,,10,10,So ferde this tercelet allas the day,So ferd this tercelet allas the day,u Sx u SuS uS u S,u S u SuS uS u S,so@adv faren@v%pt_3 this@gram_adj tercelet@n alas@interj the@def_art dai@n,so@adv faren@v%pt_3 this@gram_adj tercelet@n alas@interj the@def_art dai@n,
